legacy_entity_type,legacy_id,new_entity_type,new_id,resolved_clean_id,migration_status,migration_method,notes
evidence_unit,64_u2,evidence,NGA_0064_U02,184,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,64_u3,evidence,NGA_0064_U03,184,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,65_u1,evidence,NGA_0065_U01,185,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,65_u2,evidence,NGA_0065_U02,185,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,65_u3,evidence,NGA_0065_U03,185,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,66_u1,evidence,NGA_0066_U01,186,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,66_u2,evidence,NGA_0066_U02,186,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,66_u3,evidence,NGA_0066_U03,186,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,66_u4,evidence,NGA_0066_U04,186,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,67_u1,evidence,NGA_0067_U01,187,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,67_u2,evidence,NGA_0067_U02,187,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,67_u3,evidence,NGA_0067_U03,187,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,67_u4,evidence,NGA_0067_U04,187,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,68_u1,evidence,NGA_0068_U01,188,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,68_u2,evidence,NGA_0068_U02,188,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,68_u3,evidence,NGA_0068_U03,188,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,68_u4,evidence,NGA_0068_U04,188,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,69_u1,evidence,NGA_0069_U01,189,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,69_u2,evidence,NGA_0069_U02,189,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,70_u1,evidence,NGA_0070_U01,190,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,70_u2,evidence,NGA_0070_U02,190,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,70_u3,evidence,NGA_0070_U03,190,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,70_u4,evidence,NGA_0070_U04,190,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,70_u5,evidence,NGA_0070_U05,190,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,71_u1,evidence,NGA_0071_U01,191,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,71_u2,evidence,NGA_0071_U02,191,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,71_u3,evidence,NGA_0071_U03,191,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,71_u4,evidence,NGA_0071_U04,191,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,71_u5,evidence,NGA_0071_U05,191,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,72_u1,evidence,NGA_0072_U01,192,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,72_u2,evidence,NGA_0072_U02,192,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,72_u3,evidence,NGA_0072_U03,192,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,72_u4,evidence,NGA_0072_U04,192,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,73_u1,evidence,NGA_0073_U01,193,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,73_u2,evidence,NGA_0073_U02,193,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,74_u1,evidence,NGA_0074_U01,194,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,74_u2,evidence,NGA_0074_U02,194,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,75_u1,evidence,NGA_0075_U01,195,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,75_u2,evidence,NGA_0075_U02,195,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,76_u1,evidence,NGA_0076_U01,196,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,76_u2,evidence,NGA_0076_U02,196,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,77_u1,evidence,NGA_0077_U01,197,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,77_u2,evidence,NGA_0077_U02,197,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,77_u3,evidence,NGA_0077_U03,197,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,77_u4,evidence,NGA_0077_U04,197,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,78_u1,evidence,NGA_0078_U01,198,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,78_u2,evidence,NGA_0078_U02,198,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,78_u3,evidence,NGA_0078_U03,198,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,79_u1,evidence,NGA_0079_U01,199,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,79_u2,evidence,NGA_0079_U02,199,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,79_u3,evidence,NGA_0079_U03,199,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,80_u1,evidence,NGA_0080_U01,200,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,80_u2,evidence,NGA_0080_U02,200,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,81_u1,evidence,NGA_0081_U01,201,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,81_u2,evidence,NGA_0081_U02,201,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,82_u1,evidence,NGA_0082_U01,202,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,82_u2,evidence,NGA_0082_U02,202,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,82_u3,evidence,NGA_0082_U03,202,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,83_u1,evidence,NGA_0083_U01,203,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,84_u1,evidence,NGA_0084_U01,204,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,84_u2,evidence,NGA_0084_U02,204,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,85_u1,evidence,NGA_0085_U01,205,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,85_u2,evidence,NGA_0085_U02,205,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,85_u3,evidence,NGA_0085_U03,205,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,86_u1,evidence,NGA_0086_U01,206,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,86_u2,evidence,NGA_0086_U02,206,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,86_u3,evidence,NGA_0086_U03,206,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,86_u4,evidence,NGA_0086_U04,206,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,87_u1,evidence,NGA_0087_U01,207,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,87_u2,evidence,NGA_0087_U02,207,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,87_u3,evidence,NGA_0087_U03,207,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,87_u4,evidence,NGA_0087_U04,207,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,87_u5,evidence,NGA_0087_U05,207,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,88_u1,evidence,NGA_0088_U01,208,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,88_u2,evidence,NGA_0088_U02,208,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,89_u1,evidence,NGA_0089_U01,209,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,89_u2,evidence,NGA_0089_U02,209,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,90_u1,evidence,NGA_0090_U01,210,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,90_u2,evidence,NGA_0090_U02,210,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,90_u3,evidence,NGA_0090_U03,210,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,91_u1,evidence,NGA_0091_U01,211,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,91_u2,evidence,NGA_0091_U02,211,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,92_u1,evidence,NGA_0092_U01,212,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,92_u2,evidence,NGA_0092_U02,212,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,92_u3,evidence,NGA_0092_U03,212,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,93_u1,evidence,NGA_0093_U01,213,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,93_u2,evidence,NGA_0093_U02,213,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,94_u1,evidence,NGA_0094_U01,214,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,94_u2,evidence,NGA_0094_U02,214,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,95_u1,evidence,NGA_0095_U01,215,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,96_u1,evidence,NGA_0096_U01,216,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,96_u2,evidence,NGA_0096_U02,216,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,97_u1,evidence,NGA_0097_U01,217,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,97_u2,evidence,NGA_0097_U02,217,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,97_u3,evidence,NGA_0097_U03,217,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,97_u4,evidence,NGA_0097_U04,217,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,97_u5,evidence,NGA_0097_U05,217,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,97_u6,evidence,NGA_0097_U06,217,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,98_u1,evidence,NGA_0098_U01,218,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,98_u2,evidence,NGA_0098_U02,218,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,99_u1,evidence,NGA_0099_U01,219,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,99_u2,evidence,NGA_0099_U02,219,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,99_u3,evidence,NGA_0099_U03,219,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,99_u4,evidence,NGA_0099_U04,219,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,100_u1,evidence,NGA_0100_U01,220,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,100_u2,evidence,NGA_0100_U02,220,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,100_u3,evidence,NGA_0100_U03,220,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,101_u1,evidence,NGA_0101_U01,221,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,101_u2,evidence,NGA_0101_U02,221,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,102_u1,evidence,NGA_0102_U01,222,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,103_u1,evidence,NGA_0103_U01,223,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,104_u1,evidence,NGA_0104_U01,224,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,105_u1,evidence,NGA_0105_U01,225,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,106_u1,evidence,NGA_0106_U01,226,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,106_u2,evidence,NGA_0106_U02,226,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,107_u1,evidence,NGA_0107_U01,227,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,107_u2,evidence,NGA_0107_U02,227,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,107_u3,evidence,NGA_0107_U03,227,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,108_u1,evidence,NGA_0108_U01,228,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,108_u2,evidence,NGA_0108_U02,228,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,108_u3,evidence,NGA_0108_U03,228,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,109_u1,evidence,NGA_0109_U01,229,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,109_u2,evidence,NGA_0109_U02,229,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,110_u1,evidence,NGA_0110_U01,230,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,111_u1,evidence,NGA_0111_U01,231,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,111_u2,evidence,NGA_0111_U02,231,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,111_u3,evidence,NGA_0111_U03,231,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,112_u1,evidence,NGA_0112_U01,232,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,113_u1,evidence,NGA_0113_U01,233,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,113_u2,evidence,NGA_0113_U02,233,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,114_u1,evidence,NGA_0114_U01,234,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,114_u2,evidence,NGA_0114_U02,234,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,114_u3,evidence,NGA_0114_U03,234,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,114_u4,evidence,NGA_0114_U04,234,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,115_u1,evidence,NGA_0115_U01,235,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,116_u1,evidence,NGA_0116_U01,236,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,116_u2,evidence,NGA_0116_U02,236,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,116_u3,evidence,NGA_0116_U03,236,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,116_u4,evidence,NGA_0116_U04,236,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,117_u1,evidence,NGA_0117_U01,237,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,117_u2,evidence,NGA_0117_U02,237,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,118_u1,evidence,NGA_0118_U01,238,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,118_u2,evidence,NGA_0118_U02,238,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,119_u1,evidence,NGA_0119_U01,239,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,119_u2,evidence,NGA_0119_U02,239,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,119_u3,evidence,NGA_0119_U03,239,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,120_u1,evidence,NGA_0120_U01,240,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,120_u2,evidence,NGA_0120_U02,240,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,120_u3,evidence,NGA_0120_U03,240,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,121_u1,evidence,TIEBA_0001_U01,241,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,121_u2,evidence,TIEBA_0001_U02,241,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,121_u3,evidence,TIEBA_0001_U03,241,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,121_u4,evidence,TIEBA_0001_U04,241,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,122_u1,evidence,TIEBA_0002_U01,242,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,122_u2,evidence,TIEBA_0002_U02,242,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,122_u3,evidence,TIEBA_0002_U03,242,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,122_u4,evidence,TIEBA_0002_U04,242,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,123_u1,evidence,TIEBA_0003_U01,243,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,123_u2,evidence,TIEBA_0003_U02,243,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,123_u3,evidence,TIEBA_0003_U03,243,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,124_u1,evidence,TIEBA_0004_U01,244,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,124_u2,evidence,TIEBA_0004_U02,244,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,125_u1,evidence,TIEBA_0005_U01,245,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,125_u2,evidence,TIEBA_0005_U02,245,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,125_u3,evidence,TIEBA_0005_U03,245,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,125_u4,evidence,TIEBA_0005_U04,245,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u1,evidence,TIEBA_0006_U01,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u2,evidence,TIEBA_0006_U02,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u3,evidence,TIEBA_0006_U03,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u4,evidence,TIEBA_0006_U04,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u5,evidence,TIEBA_0006_U05,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u6,evidence,TIEBA_0006_U06,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u7,evidence,TIEBA_0006_U07,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,126_u8,evidence,TIEBA_0006_U08,246,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,127_u1,evidence,TIEBA_0007_U01,247,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,127_u2,evidence,TIEBA_0007_U02,247,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,128_u1,evidence,TIEBA_0008_U01,248,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,128_u2,evidence,TIEBA_0008_U02,248,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,128_u3,evidence,TIEBA_0008_U03,248,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,128_u4,evidence,TIEBA_0008_U04,248,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,128_u5,evidence,TIEBA_0008_U05,248,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,129_u1,evidence,TIEBA_0009_U01,249,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,129_u2,evidence,TIEBA_0009_U02,249,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,129_u3,evidence,TIEBA_0009_U03,249,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,130_u1,evidence,TIEBA_0010_U01,250,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,130_u2,evidence,TIEBA_0010_U02,250,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,130_u3,evidence,TIEBA_0010_U03,250,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,131_u1,evidence,TIEBA_0011_U01,251,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,131_u2,evidence,TIEBA_0011_U02,251,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,131_u3,evidence,TIEBA_0011_U03,251,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,131_u4,evidence,TIEBA_0011_U04,251,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,132_u1,evidence,TIEBA_0012_U01,252,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,132_u2,evidence,TIEBA_0012_U02,252,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,132_u3,evidence,TIEBA_0012_U03,252,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,132_u4,evidence,TIEBA_0012_U04,252,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,133_u1,evidence,TIEBA_0013_U01,253,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,133_u2,evidence,TIEBA_0013_U02,253,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,133_u3,evidence,TIEBA_0013_U03,253,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,134_u1,evidence,TIEBA_0014_U01,254,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,134_u2,evidence,TIEBA_0014_U02,254,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,134_u3,evidence,TIEBA_0014_U03,254,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,134_u4,evidence,TIEBA_0014_U04,254,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,134_u5,evidence,TIEBA_0014_U05,254,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u1,evidence,TIEBA_0015_U01,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u2,evidence,TIEBA_0015_U02,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u3,evidence,TIEBA_0015_U03,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u4,evidence,TIEBA_0015_U04,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u5,evidence,TIEBA_0015_U05,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u6,evidence,TIEBA_0015_U06,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,135_u7,evidence,TIEBA_0015_U07,255,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,136_u1,evidence,TIEBA_0016_U01,256,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,136_u2,evidence,TIEBA_0016_U02,256,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,136_u3,evidence,TIEBA_0016_U03,256,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,136_u4,evidence,TIEBA_0016_U04,256,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,137_u1,evidence,TIEBA_0017_U01,257,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,137_u2,evidence,TIEBA_0017_U02,257,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,137_u3,evidence,TIEBA_0017_U03,257,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,137_u4,evidence,TIEBA_0017_U04,257,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,138_u1,evidence,TIEBA_0018_U01,258,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,138_u2,evidence,TIEBA_0018_U02,258,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,138_u3,evidence,TIEBA_0018_U03,258,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,139_u1,evidence,TIEBA_0019_U01,259,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,140_u1,evidence,TIEBA_0020_U01,260,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,140_u2,evidence,TIEBA_0020_U02,260,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,140_u3,evidence,TIEBA_0020_U03,260,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,141_u1,evidence,TIEBA_0021_U01,261,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,141_u2,evidence,TIEBA_0021_U02,261,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,141_u3,evidence,TIEBA_0021_U03,261,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,141_u4,evidence,TIEBA_0021_U04,261,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,141_u5,evidence,TIEBA_0021_U05,261,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,142_u1,evidence,TIEBA_0022_U01,262,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,142_u2,evidence,TIEBA_0022_U02,262,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,143_u1,evidence,TIEBA_0023_U01,263,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,144_u1,evidence,TIEBA_0024_U01,264,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,144_u2,evidence,TIEBA_0024_U02,264,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,144_u3,evidence,TIEBA_0024_U03,264,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
evidence_unit,144_u4,evidence,TIEBA_0024_U04,264,migrated,unique_normalized_substring_match,legacy AI 标签未人工复核
