candidate_id,source_kind,evidence_id,sample_id,platform_source,unit_text,surface_topic,mechanism_label,label_source,include_as_evidence,review_status,notes
TIEBA_0047_U01,legacy_migrated,TIEBA_0047_U01,TIEBA_0047,Tieba,基数大智障不就多,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0047_U02,legacy_migrated,TIEBA_0047_U02,TIEBA_0047,Tieba,加上胡了还有elo只要你不是ap出ad这种蠢到家都可以乱杀,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0047_U03,legacy_migrated,TIEBA_0047_U03,TIEBA_0047,Tieba,能指望有几个正常人,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0048_U01,legacy_migrated,TIEBA_0048_U01,TIEBA_0048,Tieba,我遇到过，我AD一个人在塔下点兵，四个人全站塔后面，糯了一整局，纯糯手只会忍气吞声,other_uncertain,belonging_drop,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0049_U01,legacy_migrated,TIEBA_0049_U01,TIEBA_0049,Tieba,工作室挂脚本刷号呢，刷好了卖给别人炸鱼,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0050_U01,legacy_migrated,TIEBA_0050_U01,TIEBA_0050,Tieba,随便查了一个人的战绩，31级，97把人机，破案了，刷负的脚本车队,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0051_U01,legacy_migrated,TIEBA_0051_U01,TIEBA_0051,Tieba,刚好5个抖M+怂货碰一起了吧,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0051_U02,legacy_migrated,TIEBA_0051_U02,TIEBA_0051,Tieba,我昨天也遇到这种队伍,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0051_U03,legacy_migrated,TIEBA_0051_U03,TIEBA_0051,Tieba,对面有个拉克丝可以清线,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0051_U04,legacy_migrated,TIEBA_0051_U04,TIEBA_0051,Tieba,打了20分钟才推完,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0051_U05,legacy_migrated,TIEBA_0051_U05,TIEBA_0051,Tieba,太不激情了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0051_U06,legacy_migrated,TIEBA_0051_U06,TIEBA_0051,Tieba,打完直接睡觉了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0052_U01,legacy_migrated,TIEBA_0052_U01,TIEBA_0052,Tieba,玩法师总爱开局挂个眼泪,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0052_U02,legacy_migrated,TIEBA_0052_U02,TIEBA_0052,Tieba,然后第二件直接出影焰,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0052_U03,legacy_migrated,TIEBA_0052_U03,TIEBA_0052,Tieba,眼泪后面不着急和,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0052_U04,legacy_migrated,TIEBA_0052_U04,TIEBA_0052,Tieba,看能不能出物转法,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0052_U05,legacy_migrated,TIEBA_0052_U05,TIEBA_0052,Tieba,当提前叠了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0053_U01,legacy_migrated,TIEBA_0053_U01,TIEBA_0053,Tieba,玩爆发类法师，任何物转法，直接魔切魔宗一起出,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0053_U02,legacy_migrated,TIEBA_0053_U02,TIEBA_0053,Tieba,因为我自己的理解人魔切本来物转法数值就不低，两个一起出还可以再增强一下,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0053_U03,legacy_migrated,TIEBA_0053_U03,TIEBA_0053,Tieba,后面的装备大概是法穿影焰帽子风暴狂涌,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0054_U01,legacy_migrated,TIEBA_0054_U01,TIEBA_0054,Tieba,如何评价绝不做重伤的队友,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0055_U01,legacy_migrated,TIEBA_0055_U01,TIEBA_0055,Tieba,建议把重伤效果移到收集者上,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0055_U02,legacy_migrated,TIEBA_0055_U02,TIEBA_0055,Tieba,少20点攻击力照样抢着出,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0056_U01,legacy_migrated,TIEBA_0056_U01,TIEBA_0056,Tieba,你做的很对啊，重伤就是要队友做的才香,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0057_U01,legacy_migrated,TIEBA_0057_U01,TIEBA_0057,Tieba,有可能不做重伤已经是他们最轻的问题了。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0058_U01,legacy_migrated,TIEBA_0058_U01,TIEBA_0058,Tieba,逆天队友看着他们死就好了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0058_U02,legacy_migrated,TIEBA_0058_U02,TIEBA_0058,Tieba,不过你们这阵容你玩石头其实出肉会好一点,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0058_U03,legacy_migrated,TIEBA_0058_U03,TIEBA_0058,Tieba,你们家不缺伤害，缺前排,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0058_U04,legacy_migrated,TIEBA_0058_U04,TIEBA_0058,Tieba,虽然玩肉会被抽陀螺，但是阵容里面的坦克还是很重要的,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0058_U05,legacy_migrated,TIEBA_0058_U05,TIEBA_0058,Tieba,尤其是对面偏冲阵,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0059_U01,legacy_migrated,TIEBA_0059_U01,TIEBA_0059,Tieba,基本上不出鞋，无论什么英雄,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0059_U02,legacy_migrated,TIEBA_0059_U02,TIEBA_0059,Tieba,之前我都出鞋假装自己六神直接锻体,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0059_U03,legacy_migrated,TIEBA_0059_U03,TIEBA_0059,Tieba,到现在感觉装备栏不够，所以不出鞋子,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0060_U01,legacy_migrated,TIEBA_0060_U01,TIEBA_0060,Tieba,目前不是很想出守护者,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0060_U02,legacy_migrated,TIEBA_0060_U02,TIEBA_0060,Tieba,除了法师会出那个法球,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0060_U03,legacy_migrated,TIEBA_0060_U03,TIEBA_0060,Tieba,因为刺客战士出守护者无法合成狂妄,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0060_U04,legacy_migrated,TIEBA_0060_U04,TIEBA_0060,Tieba,坦克直接心之刚,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0060_U05,legacy_migrated,TIEBA_0060_U05,TIEBA_0060,Tieba,做守护者感觉没什么用,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0061_U01,legacy_migrated,TIEBA_0061_U01,TIEBA_0061,Tieba,能不能来个神人解释一下为什么小火龙要出面具,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0061_U02,legacy_migrated,TIEBA_0061_U02,TIEBA_0061,Tieba,我真挺好奇小火龙出面具是谁教的,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0062_U01,legacy_migrated,TIEBA_0062_U01,TIEBA_0062,Tieba,最经典的就是没格子出穿透,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0063_U01,legacy_migrated,TIEBA_0063_U01,TIEBA_0063,Tieba,为什么不出绿穿,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0063_U02,legacy_migrated,TIEBA_0063_U02,TIEBA_0063,Tieba,锯子直接换青龙刀,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0064_U01,legacy_migrated,TIEBA_0064_U01,TIEBA_0064,Tieba,先不说玩家蠢不蠢的问题，感觉跟他们玩的不是一个游戏。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0064_U02,legacy_migrated,TIEBA_0064_U02,TIEBA_0064,Tieba,本人砖二，出装问题我都懒得吐槽了，就是思路和游戏理解严重有问题。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0064_U03,legacy_migrated,TIEBA_0064_U03,TIEBA_0064,Tieba,屏蔽战绩的算怂的，都是一堆白银青铜的。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0064_U04,legacy_migrated,TIEBA_0064_U04,TIEBA_0064,Tieba,说真的，不如高级人机。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0064_U05,legacy_migrated,TIEBA_0064_U05,TIEBA_0064,Tieba,我当年白银的时候也没这么捞吧，吓人。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0065_U01,legacy_migrated,TIEBA_0065_U01,TIEBA_0065,Tieba,残意换火炬,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0065_U02,legacy_migrated,TIEBA_0065_U02,TIEBA_0065,Tieba,风暴换小鬼书,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0065_U03,legacy_migrated,TIEBA_0065_U03,TIEBA_0065,Tieba,多的钱开锻,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0065_U04,legacy_migrated,TIEBA_0065_U04,TIEBA_0065,Tieba,你家甚至没人出重伤,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0065_U05,legacy_migrated,TIEBA_0065_U05,TIEBA_0065,Tieba,全是自私鬼,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0065_U06,legacy_migrated,TIEBA_0065_U06,TIEBA_0065,Tieba,输得不怨,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0066_U01,legacy_migrated,TIEBA_0066_U01,TIEBA_0066,Tieba,就是想问一下大家，如果真的没有带雪球进来打这把对局，是否还有更优解,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0066_U02,legacy_migrated,TIEBA_0066_U02,TIEBA_0066,Tieba,批评和建议都会接受,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0067_U01,legacy_migrated,TIEBA_0067_U01,TIEBA_0067,Tieba,你被孤立了吗？,other_uncertain,belonging_drop,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0067_U02,legacy_migrated,TIEBA_0067_U02,TIEBA_0067,Tieba,你是有点小问题但这把你们除了洛谁有资格说你,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0068_U01,legacy_migrated,TIEBA_0068_U01,TIEBA_0068,Tieba,查一下是不是新号,new_player_onboarding,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0068_U02,legacy_migrated,TIEBA_0068_U02,TIEBA_0068,Tieba,是就应该是脚本号,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0069_U01,legacy_migrated,TIEBA_0069_U01,TIEBA_0069,Tieba,我总结了一下我海克斯大乱斗的习惯，各位锐评一下那些是好习惯，那些是坏习惯，因为我不会看阵容，所以一下基本上都是一贯思维。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0070_U01,legacy_migrated,TIEBA_0070_U01,TIEBA_0070,Tieba,下等英雄罢了，出现概率低不是好事？,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0070_U02,legacy_migrated,TIEBA_0070_U02,TIEBA_0070,Tieba,我也玩吸血鬼，但是海斗里面他就算是唯一的ap我都不会去拿,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0071_U01,legacy_migrated,TIEBA_0071_U01,TIEBA_0071,Tieba,吸血鬼只有虚空裂隙能玩吧,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0072_U01,legacy_migrated,TIEBA_0072_U01,TIEBA_0072,Tieba,我玩过两把吸血鬼，再也不想选了，不知道要多胡才能当个正常英雄,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0073_U01,legacy_migrated,TIEBA_0073_U01,TIEBA_0073,Tieba,下等英雄出现少点别污染池子多好,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0073_U02,legacy_migrated,TIEBA_0073_U02,TIEBA_0073,Tieba,我还特别喜欢玩卡牌呢,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0073_U03,legacy_migrated,TIEBA_0073_U03,TIEBA_0073,Tieba,结果一直不出,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0074_U01,legacy_migrated,TIEBA_0074_U01,TIEBA_0074,Tieba,因为不是单机游戏，你爱咋玩咋玩，人家爱挂你爱喷你你就受着，你爽了别人不爽可不得骂你？毕竟手在你身上，嘴在别人身上，大家都有光明的未来,community_conflict,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0075_U01,legacy_migrated,TIEBA_0075_U01,TIEBA_0075,Tieba,对于不会出装的。我一般不理。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0075_U02,legacy_migrated,TIEBA_0075_U02,TIEBA_0075,Tieba,对于不点的，我只能说，他家里就他一个了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0076_U01,legacy_migrated,TIEBA_0076_U01,TIEBA_0076,Tieba,因为太多不仅瞎选被爆杀，被血虐也死活不点，纯m来的，折磨队友一等一的在行,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0076_U02,legacy_migrated,TIEBA_0076_U02,TIEBA_0076,Tieba,我也想见识不对火速下一把，但是野排80%的情况做不到,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0077_U01,legacy_migrated,TIEBA_0077_U01,TIEBA_0077,Tieba,相当于直接开修改器了,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0077_U02,legacy_migrated,TIEBA_0077_U02,TIEBA_0077,Tieba,玩两把就腻了,progression,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0078_U01,legacy_migrated,TIEBA_0078_U01,TIEBA_0078,Tieba,无限火力，和我用塞恩和对面泰坦一直对着平a，没有人打扰，我一直低血量勾引，他没有心之钢，打了10分钟，给我来坏了。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0079_U01,legacy_migrated,TIEBA_0079_U01,TIEBA_0079,Tieba,到后面我唯一的用处就是去逮捕对面的烬了,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0079_U02,legacy_migrated,TIEBA_0079_U02,TIEBA_0079,Tieba,一群大肉激情互钢,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0079_U03,legacy_migrated,TIEBA_0079_U03,TIEBA_0079,Tieba,我俩玩速度与激情,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0079_U04,legacy_migrated,TIEBA_0079_U04,TIEBA_0079,Tieba,这家伙跑的是真快,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0079_U05,legacy_migrated,TIEBA_0079_U05,TIEBA_0079,Tieba,要不是我选了根据穿甲加移速的，再开个w，不然完全追不上,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0080_U01,legacy_migrated,TIEBA_0080_U01,TIEBA_0080,Tieba,玩兰博总给钢化你心，不知道为啥,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0081_U01,legacy_migrated,TIEBA_0081_U01,TIEBA_0081,Tieba,杀了31个头，还没有4人头的伤害高，纯蹭队友局势，队友不愿意养狗所以要点塔，怎么你人头狗不服？,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0082_U01,legacy_migrated,TIEBA_0082_U01,TIEBA_0082,Tieba,珠光无尽给琴女都能qa秒人了,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0083_U01,legacy_migrated,TIEBA_0083_U01,TIEBA_0083,Tieba,本来就是垃圾英雄，拿一把天胡局有什么好说的，我就没见这英雄赢过，前中后期全阶段的垃圾,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0083_U02,legacy_migrated,TIEBA_0083_U02,TIEBA_0083,Tieba,加上一堆神人出装，再选点神人海克斯，更是享受,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0084_U01,legacy_migrated,TIEBA_0084_U01,TIEBA_0084,Tieba,你这胡完了才当上正常人,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0084_U02,legacy_migrated,TIEBA_0084_U02,TIEBA_0084,Tieba,同海克斯给奥巴马输出占比随便上30,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0085_U01,legacy_migrated,TIEBA_0085_U01,TIEBA_0085,Tieba,屏蔽战绩的半成通天代打单子,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0085_U02,legacy_migrated,TIEBA_0085_U02,TIEBA_0085,Tieba,半成挂狗,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0085_U03,legacy_migrated,TIEBA_0085_U03,TIEBA_0085,Tieba,剩下九成都是菜比和爱互动的菜比,matchmaking,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0086_U01,legacy_migrated,TIEBA_0086_U01,TIEBA_0086,Tieba,对的，思路和游戏理解问题太严重了,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0086_U02,legacy_migrated,TIEBA_0086_U02,TIEBA_0086,Tieba,主要还是他们对兵线已经对里少人的情况理解太少,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0087_U01,legacy_migrated,TIEBA_0087_U01,TIEBA_0087,Tieba,习惯就好 打三把能遇到好几个唐氏儿，有时候真怀疑是不是脚本来刷负胜率的,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0088_U01,legacy_migrated,TIEBA_0088_U01,TIEBA_0088,Tieba,事实上哪怕到这个有客户端可能性更大的游戏吧里也有七成人根本不了解环境，到现在还在呢ad就得出攻速。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0088_U02,legacy_migrated,TIEBA_0088_U02,TIEBA_0088,Tieba,接受不了丢丢怪环境ad能不出站撸装还能打肉的更好。,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0089_U01,legacy_migrated,TIEBA_0089_U01,TIEBA_0089,Tieba,这把没问题，反正三k起步了，它们能k能亖老冯，那别怪队友一起k。,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0090_U01,legacy_migrated,TIEBA_0090_U01,TIEBA_0090,Tieba,额，科技枪哪个单位的，不是单体吗,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0090_U02,legacy_migrated,TIEBA_0090_U02,TIEBA_0090,Tieba,没法跟推推棒无终相提并论啊,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0091_U01,legacy_migrated,TIEBA_0091_U01,TIEBA_0091,Tieba,只需要知道自己的定位，就是虚空裂隙触发器，本来打不过的。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0091_U02,legacy_migrated,TIEBA_0091_U02,TIEBA_0091,Tieba,来了直接质变。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0091_U03,legacy_migrated,TIEBA_0091_U03,TIEBA_0091,Tieba,后面来了穿针引线隐身过去放个大就赢了。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0091_U04,legacy_migrated,TIEBA_0091_U04,TIEBA_0091,Tieba,三波后，对面受不了直接点了。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0091_U05,legacy_migrated,TIEBA_0091_U05,TIEBA_0091,Tieba,我应该装一下的,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0092_U01,legacy_migrated,TIEBA_0092_U01,TIEBA_0092,Tieba,海克斯优先增伤类海克斯,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0092_U02,legacy_migrated,TIEBA_0092_U02,TIEBA_0092,Tieba,其次火狐、残忍等能触发特效的海克斯,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0092_U03,legacy_migrated,TIEBA_0092_U03,TIEBA_0092,Tieba,最后是红包、骰子、金币雨等能锻体的,rewards,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0093_U01,legacy_migrated,TIEBA_0093_U01,TIEBA_0093,Tieba,10分钟也太离谱了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0093_U02,legacy_migrated,TIEBA_0093_U02,TIEBA_0093,Tieba,18个人头助攻那不就几分钟的事,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0094_U01,legacy_migrated,TIEBA_0094_U01,TIEBA_0094,Tieba,第一次拿的时候，好做完任务的时候刚好格子满了，直接给我卡没了,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0095_U01,legacy_migrated,TIEBA_0095_U01,TIEBA_0095,Tieba,k了31个头,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0095_U02,legacy_migrated,TIEBA_0095_U02,TIEBA_0095,Tieba,伤害倒数第二,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0095_U03,legacy_migrated,TIEBA_0095_U03,TIEBA_0095,Tieba,死冯了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0096_U01,legacy_migrated,TIEBA_0096_U01,TIEBA_0096,Tieba,除非把自身负面增益都移除才算能选,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0097_U01,legacy_migrated,TIEBA_0097_U01,TIEBA_0097,Tieba,10分钟？还得看双方阵容吧，有一把我6级就做出来了。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0098_U01,legacy_migrated,TIEBA_0098_U01,TIEBA_0098,Tieba,adc拿了法转物，再拿了这个，伤害飞起,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0099_U01,legacy_migrated,TIEBA_0099_U01,TIEBA_0099,Tieba,这个拉爆了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0099_U02,legacy_migrated,TIEBA_0099_U02,TIEBA_0099,Tieba,30%易伤buff还不如玻璃炮,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0100_U01,legacy_migrated,TIEBA_0100_U01,TIEBA_0100,Tieba,这玩意斗魂里也就是个金而且还是拿来卖钱的,rewards,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0100_U02,legacy_migrated,TIEBA_0100_U02,TIEBA_0100,Tieba,搁海斗不知道为什么给算彩,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0101_U01,legacy_migrated,TIEBA_0101_U01,TIEBA_0101,Tieba,还有一点，选了亮剑，你开E，也没有远程，攻击范围依然200,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0102_U01,legacy_migrated,TIEBA_0102_U01,TIEBA_0102,Tieba,你一个蹭局势的英雄装什么呢？,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
