queue_id,sample_id,legacy_clean_id,raw_text,candidate_unit_index,candidate_unit_text,split_method,surface_topic_candidate,mechanism_label_candidate,candidate_status,human_review_status,notes
BQ_0001,BILI_0001,1,他把坦克海克斯加强了别的更厉害了，星届躯体1500生命值只掉10%输出缺可以增加大量存活时间和输出时间，叠角龙羁绊里的缩小引擎无限循环往复这些属于白搭谁都能用，人均都能挂个叠角龙，坦克只有飞身踢，随到了就是爽局，随不到折磨一整把，除非阵容克制,1,他把坦克海克斯加强了别的更厉害了，星届躯体1500生命值只掉10%输出缺可以增加大量存活时间和输出时间，叠角龙羁绊里的缩小引擎无限循环往复这些属于白搭谁都能用，人均都能挂个叠角龙，坦克只有飞身踢，随到了就是爽局，随不到折磨一整把，除非阵容克制,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0087,BILI_0029,29,现在版本我个人认为最大的问题就是：1.局外养成影响局内游戏，这是MOBA游戏大忌。2.羁绊系统的崩坏，其实是调整弱符文的好工具，弱符文的羁绊就应该是0.5+0.5=2的效果，强符文就是1+1=1的效果，比如你是选择拿一个单个效果的垃圾符文，赌强力的羁绊，还是选择保底，选择当个强力的符文，但是羁绊就很一般。这样对于单次没拿到强力符文的玩家，也是种补偿机制。3.经济系符文和羁绊的数值，经济的优势，是一种无法反制的优势，同时先发永远赢后发，其他符文你还有可能用操作，针对出装来反制，但是经济类不行，数值还要调整。4.还是经济类符文，过于强势且适用性广，挤占了其他符文的选择空间，整局游戏大家都在找经济类符文，海克斯大乱斗变成了极地乱斗极速版。5.坦克位的生存环境恶劣，坦克作为游戏内经济最低的位置，经济类符文的泛滥，心之钢的削弱，导致坦克选出来就成了一个混子，大家就都不太愿意玩坦克了，又成为了丢子大乱斗。总感觉设计师像换人了一样，上版本经济符文保守，这版本直接走向了另一个极端，小蛋糕这种前两个来就是假卡级别的，或者可以考虑进一步削弱金币获取，强调它的治疗效果，敌方只有减速，没有治疗，这样可以作为坦克或者软辅的备选符文，增加这两位置的功能性和经济补充。最后个人要求，能不能删了你那开局锻造器，300你都删了，又不删干净，删完了显得设计师会蠢，所以要保留一部分是吧。up说的总体上我是认可的，原本海克斯乱斗是比较平衡的，极少有天胡打不了的对局，大部分对局都是主要看思路和操作，如果对面坦克横行或者刺客横行，那大概率是因为你们阵容构成本来有问题，符文进一步放大了这个问题，下把开局的时候，你会下意识的补。,9,总感觉设计师像换人了一样，上版本经济符文保守，这版本直接走向了另一个极端，小蛋糕这种前两个来就是假卡级别的，或者可以考虑进一步削弱金币获取，强调它的治疗效果，敌方只有减速，没有治疗，这样可以作为坦克或者软辅的备选符文，增加这两位置的功能性和经济补充,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0088,BILI_0029,29,现在版本我个人认为最大的问题就是：1.局外养成影响局内游戏，这是MOBA游戏大忌。2.羁绊系统的崩坏，其实是调整弱符文的好工具，弱符文的羁绊就应该是0.5+0.5=2的效果，强符文就是1+1=1的效果，比如你是选择拿一个单个效果的垃圾符文，赌强力的羁绊，还是选择保底，选择当个强力的符文，但是羁绊就很一般。这样对于单次没拿到强力符文的玩家，也是种补偿机制。3.经济系符文和羁绊的数值，经济的优势，是一种无法反制的优势，同时先发永远赢后发，其他符文你还有可能用操作，针对出装来反制，但是经济类不行，数值还要调整。4.还是经济类符文，过于强势且适用性广，挤占了其他符文的选择空间，整局游戏大家都在找经济类符文，海克斯大乱斗变成了极地乱斗极速版。5.坦克位的生存环境恶劣，坦克作为游戏内经济最低的位置，经济类符文的泛滥，心之钢的削弱，导致坦克选出来就成了一个混子，大家就都不太愿意玩坦克了，又成为了丢子大乱斗。总感觉设计师像换人了一样，上版本经济符文保守，这版本直接走向了另一个极端，小蛋糕这种前两个来就是假卡级别的，或者可以考虑进一步削弱金币获取，强调它的治疗效果，敌方只有减速，没有治疗，这样可以作为坦克或者软辅的备选符文，增加这两位置的功能性和经济补充。最后个人要求，能不能删了你那开局锻造器，300你都删了，又不删干净，删完了显得设计师会蠢，所以要保留一部分是吧。up说的总体上我是认可的，原本海克斯乱斗是比较平衡的，极少有天胡打不了的对局，大部分对局都是主要看思路和操作，如果对面坦克横行或者刺客横行，那大概率是因为你们阵容构成本来有问题，符文进一步放大了这个问题，下把开局的时候，你会下意识的补。,10,最后个人要求，能不能删了你那开局锻造器，300你都删了，又不删干净，删完了显得设计师会蠢，所以要保留一部分是吧,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0089,BILI_0029,29,现在版本我个人认为最大的问题就是：1.局外养成影响局内游戏，这是MOBA游戏大忌。2.羁绊系统的崩坏，其实是调整弱符文的好工具，弱符文的羁绊就应该是0.5+0.5=2的效果，强符文就是1+1=1的效果，比如你是选择拿一个单个效果的垃圾符文，赌强力的羁绊，还是选择保底，选择当个强力的符文，但是羁绊就很一般。这样对于单次没拿到强力符文的玩家，也是种补偿机制。3.经济系符文和羁绊的数值，经济的优势，是一种无法反制的优势，同时先发永远赢后发，其他符文你还有可能用操作，针对出装来反制，但是经济类不行，数值还要调整。4.还是经济类符文，过于强势且适用性广，挤占了其他符文的选择空间，整局游戏大家都在找经济类符文，海克斯大乱斗变成了极地乱斗极速版。5.坦克位的生存环境恶劣，坦克作为游戏内经济最低的位置，经济类符文的泛滥，心之钢的削弱，导致坦克选出来就成了一个混子，大家就都不太愿意玩坦克了，又成为了丢子大乱斗。总感觉设计师像换人了一样，上版本经济符文保守，这版本直接走向了另一个极端，小蛋糕这种前两个来就是假卡级别的，或者可以考虑进一步削弱金币获取，强调它的治疗效果，敌方只有减速，没有治疗，这样可以作为坦克或者软辅的备选符文，增加这两位置的功能性和经济补充。最后个人要求，能不能删了你那开局锻造器，300你都删了，又不删干净，删完了显得设计师会蠢，所以要保留一部分是吧。up说的总体上我是认可的，原本海克斯乱斗是比较平衡的，极少有天胡打不了的对局，大部分对局都是主要看思路和操作，如果对面坦克横行或者刺客横行，那大概率是因为你们阵容构成本来有问题，符文进一步放大了这个问题，下把开局的时候，你会下意识的补。,11,up说的总体上我是认可的，原本海克斯乱斗是比较平衡的，极少有天胡打不了的对局，大部分对局都是主要看思路和操作，如果对面坦克横行或者刺客横行，那大概率是因为你们阵容构成本来有问题，符文进一步放大了这个问题，下把开局的时候，你会下意识的补,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0090,BILI_0030,30,我这几天见到的最多的评价就是这把运气差了点/对面海克斯太糊了，你还知道我运气差呀？我发的海克斯那都是人用的吗，坦克的给射手的射手都给法师的法师的给辅助的辅助的给坦克的？？？羁绊都凑不起来，坦克连钢化你心是什么样子都不知道，我们莎弥拉从来就没亮过剑，对面莎弥拉把把都亮剑。,1,我这几天见到的最多的评价就是这把运气差了点/对面海克斯太糊了，你还知道我运气差呀,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0091,BILI_0030,30,我这几天见到的最多的评价就是这把运气差了点/对面海克斯太糊了，你还知道我运气差呀？我发的海克斯那都是人用的吗，坦克的给射手的射手都给法师的法师的给辅助的辅助的给坦克的？？？羁绊都凑不起来，坦克连钢化你心是什么样子都不知道，我们莎弥拉从来就没亮过剑，对面莎弥拉把把都亮剑。,2,我发的海克斯那都是人用的吗，坦克的给射手的射手都给法师的法师的给辅助的辅助的给坦克的,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0092,BILI_0030,30,我这几天见到的最多的评价就是这把运气差了点/对面海克斯太糊了，你还知道我运气差呀？我发的海克斯那都是人用的吗，坦克的给射手的射手都给法师的法师的给辅助的辅助的给坦克的？？？羁绊都凑不起来，坦克连钢化你心是什么样子都不知道，我们莎弥拉从来就没亮过剑，对面莎弥拉把把都亮剑。,3,羁绊都凑不起来，坦克连钢化你心是什么样子都不知道，我们莎弥拉从来就没亮过剑，对面莎弥拉把把都亮剑,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0093,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,1,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0094,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,2,首先，我目前通行证24级，证明我游玩的次数还是比较多的,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0095,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,3,新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0096,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,4,整体给我的体验是优于更新前的,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0097,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,5,虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0098,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,6,其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0099,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,7,但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0100,BILI_0031,31,不知道你新版玩了多少把，我一开始也是和up一样的观点，接下来我说说深度游玩后我的想法吧，和你的有区别。首先，我目前通行证24级，证明我游玩的次数还是比较多的。新版海克斯随着各个羁绊，其实拓展了大乱斗的玩法，原来就是打团，推塔，现在很多时候变成各路神仙打架，其实有点像之前的斗魂，就是说多重羁绊让后期也有的玩内容。整体给我的体验是优于更新前的。虽然我知道有各种不平衡，但是破题之法不是非要打赢的，总体来说还是可以各得其乐我只能说，战士坦克爽在后期锻体，前期坐牢，丢丢怪前期爽，后期坐牢。其次讲一下局外养成，首先我表态，我也不太支持，但是也有让我惊喜的地方。但是我发现游戏是根据玩家的通行证等级匹配的（当然不完全是，有这个因素），我没有初始金币，我的队友基本上也没有。其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷。,8,其次，通行证让这个游戏有了追求，肝是一方面，让你有了新的获得感和乐子，我觉得还可以，但是平衡性做的确实有待商榷,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0101,BILI_0032,32,玩了十几把新版海斗果断退坑了，主要还是因为平衡崩坏了。上个版本即使遇到对面一两个天胡的，这边只要想赢还是可以通过沟通团队合作，抓对面失误，卡复活时间，强开打人数差等等用操作和一点运营思路翻盘。这个版本就是一直打架激情互秒，要么被虐，要么无脑屠杀，几乎都是一边倒的对局，少了很多拉扯，操作和博弈的乐趣，而少了的这些我认为就是英雄联盟这个游戏的精髓。,1,玩了十几把新版海斗果断退坑了，主要还是因为平衡崩坏了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0102,BILI_0032,32,玩了十几把新版海斗果断退坑了，主要还是因为平衡崩坏了。上个版本即使遇到对面一两个天胡的，这边只要想赢还是可以通过沟通团队合作，抓对面失误，卡复活时间，强开打人数差等等用操作和一点运营思路翻盘。这个版本就是一直打架激情互秒，要么被虐，要么无脑屠杀，几乎都是一边倒的对局，少了很多拉扯，操作和博弈的乐趣，而少了的这些我认为就是英雄联盟这个游戏的精髓。,2,上个版本即使遇到对面一两个天胡的，这边只要想赢还是可以通过沟通团队合作，抓对面失误，卡复活时间，强开打人数差等等用操作和一点运营思路翻盘,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0103,BILI_0032,32,玩了十几把新版海斗果断退坑了，主要还是因为平衡崩坏了。上个版本即使遇到对面一两个天胡的，这边只要想赢还是可以通过沟通团队合作，抓对面失误，卡复活时间，强开打人数差等等用操作和一点运营思路翻盘。这个版本就是一直打架激情互秒，要么被虐，要么无脑屠杀，几乎都是一边倒的对局，少了很多拉扯，操作和博弈的乐趣，而少了的这些我认为就是英雄联盟这个游戏的精髓。,3,这个版本就是一直打架激情互秒，要么被虐，要么无脑屠杀，几乎都是一边倒的对局，少了很多拉扯，操作和博弈的乐趣，而少了的这些我认为就是英雄联盟这个游戏的精髓,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0104,BILI_0033,33,海斗至少不会全是丢丢怪的天下，有时候玩普通大乱斗对面丢子多就是坐牢局，就算赢了也感觉很心累，海斗感觉至少有那一丝抽到好海克斯的希望,1,海斗至少不会全是丢丢怪的天下，有时候玩普通大乱斗对面丢子多就是坐牢局，就算赢了也感觉很心累，海斗感觉至少有那一丝抽到好海克斯的希望,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0105,BILI_0034,34,海克斯大乱斗跟这个普通大乱斗不一样的点在于普通大乱斗英雄一抽完差不多知道结局了，海克斯大乱斗每次符文对每个英雄都可能带来质变，不确定性很多。,1,海克斯大乱斗跟这个普通大乱斗不一样的点在于普通大乱斗英雄一抽完差不多知道结局了，海克斯大乱斗每次符文对每个英雄都可能带来质变，不确定性很多,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0106,BILI_0035,35,我感觉最大的问题就是 它是大乱斗 你想玩一个套路你甚至得先赌自己这一把有没有玩这个套路的资格 在此基础的恶性体验最上限是一随到自己既不会玩+不知道适用什么套路的英雄+天谴海克斯 对局十分熟练完全知道怎么玩+知道适用套路+天胡海克斯 就会导致对局完全没有任何体验 但凡依旧大乱斗地图但是改成英雄自选都比现在好 至少能保证在天谴海克斯的情况下自己至少能发挥英雄本身的实力来应对对面 而不是完全没有任何可用操作,1,我感觉最大的问题就是 它是大乱斗 你想玩一个套路你甚至得先赌自己这一把有没有玩这个套路的资格 在此基础的恶性体验最上限是一随到自己既不会玩+不知道适用什么套路的英雄+天谴海克斯 对局十分熟练完全知道怎么玩+知道适用套路+天胡海克斯 就会导致对局完全没有任何体验 但凡依旧大乱斗地图但是改成英雄自选都比现在好 至少能保证在天谴海克斯的情况下自己至少能发挥英雄本身的实力来应对对面 而不是完全没有任何可用操作,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0107,BILI_0036,36,确实，对面来2个2500，搞个小蛋糕，我们这边没有，就没法打，装备碾压了，昨天我一个400护甲的老黑被对面菜刀队融了就离谱，雪球进去开w死了。还有开局锻造器太亏贼了，别人银的我彩的，开局25%全吸，比别人多个吸血习性，对面怎么打，昨天一把狮子狗开局20固穿，队友天使25%全吸，因为是6级前锻出的，天使是近战，不会减半，再配上9级给的大红药，直接给对面打投了，第三个海克斯都没见着。,1,确实，对面来2个2500，搞个小蛋糕，我们这边没有，就没法打，装备碾压了，昨天我一个400护甲的老黑被对面菜刀队融了就离谱，雪球进去开w死了,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0108,BILI_0036,36,确实，对面来2个2500，搞个小蛋糕，我们这边没有，就没法打，装备碾压了，昨天我一个400护甲的老黑被对面菜刀队融了就离谱，雪球进去开w死了。还有开局锻造器太亏贼了，别人银的我彩的，开局25%全吸，比别人多个吸血习性，对面怎么打，昨天一把狮子狗开局20固穿，队友天使25%全吸，因为是6级前锻出的，天使是近战，不会减半，再配上9级给的大红药，直接给对面打投了，第三个海克斯都没见着。,2,还有开局锻造器太亏贼了，别人银的我彩的，开局25%全吸，比别人多个吸血习性，对面怎么打，昨天一把狮子狗开局20固穿，队友天使25%全吸，因为是6级前锻出的，天使是近战，不会减半，再配上9级给的大红药，直接给对面打投了，第三个海克斯都没见着,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0109,BILI_0037,37,遇到个10秒一个大的死歌，我玩的老鼠，活不过20秒，然后自己这边三个肉一个刺客，就我和刺客有输出，两个肉开黑的炼金和锤石一直不点，还嘲讽我们就是这样玩游戏的光点投降？人家死歌也不推，就一直在家放大，我复活20秒必死。给我气的使劲喷这个炼金,1,遇到个10秒一个大的死歌，我玩的老鼠，活不过20秒，然后自己这边三个肉一个刺客，就我和刺客有输出，两个肉开黑的炼金和锤石一直不点，还嘲讽我们就是这样玩游戏的光点投降,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0110,BILI_0037,37,遇到个10秒一个大的死歌，我玩的老鼠，活不过20秒，然后自己这边三个肉一个刺客，就我和刺客有输出，两个肉开黑的炼金和锤石一直不点，还嘲讽我们就是这样玩游戏的光点投降？人家死歌也不推，就一直在家放大，我复活20秒必死。给我气的使劲喷这个炼金,2,人家死歌也不推，就一直在家放大，我复活20秒必死,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0111,BILI_0037,37,遇到个10秒一个大的死歌，我玩的老鼠，活不过20秒，然后自己这边三个肉一个刺客，就我和刺客有输出，两个肉开黑的炼金和锤石一直不点，还嘲讽我们就是这样玩游戏的光点投降？人家死歌也不推，就一直在家放大，我复活20秒必死。给我气的使劲喷这个炼金,3,给我气的使劲喷这个炼金,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0112,BILI_0038,38,总场数600多盘但是我现在已经不想玩了，一坨大便的平衡性，强化越来越非人类，坦克得不到经济补充后排装备起得比前排快，路人局普遍不想玩前排整一盘阵容畸形到不得了还有那鬼一样的海克斯池子，你就玩吧,1,总场数600多盘但是我现在已经不想玩了，一坨大便的平衡性，强化越来越非人类，坦克得不到经济补充后排装备起得比前排快，路人局普遍不想玩前排整一盘阵容畸形到不得了还有那鬼一样的海克斯池子，你就玩吧,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0113,BILI_0039,39,最近我是真感觉池子被污染了，谁家剑圣、瘸子池子里有尤里卡、神射这种法师海克斯，我打了好几场的瘸子，全给法师海克斯，碎片一堆法穿法强，一点穿甲攻击不给,1,最近我是真感觉池子被污染了，谁家剑圣、瘸子池子里有尤里卡、神射这种法师海克斯，我打了好几场的瘸子，全给法师海克斯，碎片一堆法穿法强，一点穿甲攻击不给,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
BQ_0114,BILI_0040,40,很多人就喜欢不平衡，越不平越支持，说娱乐模式就是要不公平，不然像排位无限斗魂越平衡越暴死。我还是觉得海斗步子迈大了，加速暴死，之前都是什么丢子王朝，坦克王朝，只有建议不玩什么，没说不好玩不够爽，现在出现两极分化了，一边说太爽太好玩了，一边说无论输赢对局太快，没爽就结束，拿不到好的符文投，没对面好的投，二塔没了投，为了局外奖励投，人头全被K战绩不好投,1,很多人就喜欢不平衡，越不平越支持，说娱乐模式就是要不公平，不然像排位无限斗魂越平衡越暴死,punctuation_split(。！？；.!?; and newline); min_len=6,,unassigned,pending_review,not_reviewed,确定性候选切分，非最终证据；机制标签待人工/模型辅助标注
