evidence_id,sample_id,platform_source,unit_index,unit_text,surface_topic,mechanism_label,evidence_phrase,label_source,proposal_confidence,review_status,analysis_inclusion_status,legacy_evidence_id,queue_id,notes
TIEBA_0011_U03,TIEBA_0011,Tieba,3,像别的英雄剑圣，龙龟，vn，龙女真的玩了一晚上4个小时都看到好几次了。,other_uncertain,uncertain,玩了一晚上4个小时都看到好几次了,legacy_ai,low,legacy_ai_label_unreviewed,included,131_u3,,legacy AI 标签未人工复核
TIEBA_0011_U04,TIEBA_0011,Tieba,4,真不是幸存者偏差，也不是买的人少，这周还是周免。,other_uncertain,uncertain,真不是幸存者偏差，也不是买的人少，这周还是周免。,legacy_ai,low,legacy_ai_label_unreviewed,included,131_u4,,legacy AI 标签未人工复核
TIEBA_0012_U01,TIEBA_0012,Tieba,1,问题是很多人各种花式送死完全没有什么快乐可言,other_uncertain,competence_frustration,完全没有什么快乐可言,legacy_ai,medium,legacy_ai_label_unreviewed,included,132_u1,,legacy AI 标签未人工复核
TIEBA_0012_U02,TIEBA_0012,Tieba,2,输赢确实没那么重要，但你得玩的爽,other_uncertain,competence_frustration,玩的爽,legacy_ai,medium,legacy_ai_label_unreviewed,included,132_u2,,legacy AI 标签未人工复核
TIEBA_0012_U03,TIEBA_0012,Tieba,3,即没伤害秒人也肉不起来挨打，更没有控制折磨对手,balance,competence_frustration,没伤害秒人也肉不起来挨打,legacy_ai,high,legacy_ai_label_unreviewed,included,132_u3,,legacy AI 标签未人工复核
TIEBA_0012_U04,TIEBA_0012,Tieba,4,不知道那些人玩的什么意思,other_uncertain,uncertain,不知道那些人玩的什么意思,legacy_ai,low,legacy_ai_label_unreviewed,included,132_u4,,legacy AI 标签未人工复核
TIEBA_0013_U01,TIEBA_0013,Tieba,1,从理论上来讲，天使就不应该能刷出亮剑，毕竟3级是近战英雄。,balance,fairness_threat,从理论上来讲，天使就不应该能刷出亮剑,legacy_ai,medium,legacy_ai_label_unreviewed,included,133_u1,,legacy AI 标签未人工复核
TIEBA_0013_U02,TIEBA_0013,Tieba,2,海斗第一个版本，亮剑天使被动的加攻击距离能吃到，完全没有负面效果。,balance,uncertain,完全没有负面效果,legacy_ai,low,legacy_ai_label_unreviewed,included,133_u2,,legacy AI 标签未人工复核
TIEBA_0013_U03,TIEBA_0013,Tieba,3,现在这样算是专属削弱吧，但其实天使的池子里就不该有亮剑。,balance,fairness_threat,专属削弱,legacy_ai,medium,legacy_ai_label_unreviewed,included,133_u3,,legacy AI 标签未人工复核
TIEBA_0014_U01,TIEBA_0014,Tieba,1,海斗在队友已经选出了莎弥拉的情况下，还能硬选两个射手？,matchmaking,fairness_threat,在队友已经选出了莎弥拉的情况下，还能硬选两个射手？,legacy_ai,medium,legacy_ai_label_unreviewed,included,134_u1,,legacy AI 标签未人工复核
TIEBA_0014_U02,TIEBA_0014,Tieba,2,把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机，,other_uncertain,trust_communication_gap,把队友逼的为了防止3射手放弃莎弥拉，结果一个玩AP卡莎，一个被虐到超鬼直接挂机,legacy_ai,medium,legacy_ai_label_unreviewed,included,134_u2,,legacy AI 标签未人工复核
TIEBA_0014_U03,TIEBA_0014,Tieba,3,马服玩家对射手就真的执着吗？,other_uncertain,uncertain,马服玩家对射手就真的执着吗？,legacy_ai,low,legacy_ai_label_unreviewed,included,134_u3,,legacy AI 标签未人工复核
TIEBA_0014_U04,TIEBA_0014,Tieba,4,人人都梦想着自己是UZI，结果都是一群猪比，,other_uncertain,competence_frustration,结果都是一群猪比,legacy_ai,high,legacy_ai_label_unreviewed,included,134_u4,,legacy AI 标签未人工复核
TIEBA_0014_U05,TIEBA_0014,Tieba,5,说到底马服玩家素质这么低，无团队概念，纯自我的废,community_conflict,belonging_drop,马服玩家素质这么低，无团队概念，纯自我的废,legacy_ai,medium,legacy_ai_label_unreviewed,included,134_u5,,legacy AI 标签未人工复核
TIEBA_0015_U01,TIEBA_0015,Tieba,1,海斗玩了把天使，第二个彩遇到了亮剑。,other_uncertain,uncertain,海斗玩了把天使，第二个彩遇到了亮剑。,legacy_ai,low,legacy_ai_label_unreviewed,included,135_u1,,legacy AI 标签未人工复核
TIEBA_0015_U02,TIEBA_0015,Tieba,2,这个时候我看了眼天使被动技能“16级:将你的攻击距离提升至625。”,other_uncertain,uncertain,这个时候我看了眼天使被动技能“16级:将你的攻击距离提升至625。”,legacy_ai,low,legacy_ai_label_unreviewed,included,135_u2,,legacy AI 标签未人工复核
TIEBA_0015_U03,TIEBA_0015,Tieba,3,于是我就想着科研一下，先用亮剑减攻击距离，然后16级提升到625。,other_uncertain,uncertain,于是我就想着科研一下，先用亮剑减攻击距离，然后16级提升到625。,legacy_ai,low,legacy_ai_label_unreviewed,included,135_u3,,legacy AI 标签未人工复核
TIEBA_0015_U04,TIEBA_0015,Tieba,4,结果诗山代码根本不支持我这个选择，到了16级估计距离一点没变，,other_uncertain,competence_frustration,结果诗山代码根本不支持我这个选择，到了16级估计距离一点没变,legacy_ai,high,legacy_ai_label_unreviewed,included,135_u4,,legacy AI 标签未人工复核
TIEBA_0015_U05,TIEBA_0015,Tieba,5,最恶心的是我一看破败怎么又变成了远程收益，从9%当前生命值减到了6%。,balance,fairness_threat,最恶心的是我一看破败怎么又变成了远程收益，从9%当前生命值减到了6%,legacy_ai,medium,legacy_ai_label_unreviewed,included,135_u5,,legacy AI 标签未人工复核
TIEBA_0015_U06,TIEBA_0015,Tieba,6,好好好，亮剑变成近战你16级又给我变回去了。,other_uncertain,competence_frustration,亮剑变成近战你16级又给我变回去了,legacy_ai,medium,legacy_ai_label_unreviewed,included,135_u6,,legacy AI 标签未人工复核
TIEBA_0015_U07,TIEBA_0015,Tieba,7,那我问你我失去的攻击距离谁给我补啊,balance,uncertain,那我问你我失去的攻击距离谁给我补啊,legacy_ai,low,legacy_ai_label_unreviewed,included,135_u7,,legacy AI 标签未人工复核
TIEBA_0016_U01,TIEBA_0016,Tieba,1,我玩凯隐选了个小丑学院把雪球换了一开始还正常,other_uncertain,uncertain,我玩凯隐选了个小丑学院把雪球换了一开始还正常,legacy_ai,low,legacy_ai_label_unreviewed,included,136_u1,,legacy AI 标签未人工复核
TIEBA_0016_U02,TIEBA_0016,Tieba,2,变身红凯两个召唤师技能全变成小丑学院但是只有一个能用,other_uncertain,competence_frustration,变身红凯两个召唤师技能全变成小丑学院但是只有一个能用,legacy_ai,high,legacy_ai_label_unreviewed,included,136_u2,,legacy AI 标签未人工复核
TIEBA_0016_U03,TIEBA_0016,Tieba,3,直到游戏结束都少了个闪现,other_uncertain,competence_frustration,直到游戏结束都少了个闪现,legacy_ai,medium,legacy_ai_label_unreviewed,included,136_u3,,legacy AI 标签未人工复核
TIEBA_0016_U04,TIEBA_0016,Tieba,4,同一局队友潘森雪球不能用按了没反应,other_uncertain,competence_frustration,雪球不能用按了没反应,legacy_ai,medium,legacy_ai_label_unreviewed,included,136_u4,,legacy AI 标签未人工复核
TIEBA_0017_U01,TIEBA_0017,Tieba,1,要我说经济海克斯就应该全删了，纯纯的恶心人的,balance,fairness_threat,纯纯的恶心人的,legacy_ai,medium,legacy_ai_label_unreviewed,included,137_u1,,legacy AI 标签未人工复核
TIEBA_0017_U02,TIEBA_0017,Tieba,2,之前那个王中王都删了，策划是冯飞了现在出这么多经济海克斯？,balance,fairness_threat,现在出这么多经济海克斯,legacy_ai,medium,legacy_ai_label_unreviewed,included,137_u2,,legacy AI 标签未人工复核
TIEBA_0017_U03,TIEBA_0017,Tieba,3,老版本还能靠操作赢游戏，现在就是纯看运气,balance,competence_frustration,老版本还能靠操作赢游戏，现在就是纯看运气,legacy_ai,high,legacy_ai_label_unreviewed,included,137_u3,,legacy AI 标签未人工复核
TIEBA_0017_U04,TIEBA_0017,Tieba,4,选到天胡海克斯直接1打5不是问题,balance,competence_frustration,选到天胡海克斯直接1打5不是问题,legacy_ai,medium,legacy_ai_label_unreviewed,included,137_u4,,legacy AI 标签未人工复核
TIEBA_0018_U01,TIEBA_0018,Tieba,1,真不如心之钢版本，上个版本心之钢变态但是互相刚是真的爽，至少是肉搏不是那种缩后面当丢子,balance,competence_frustration,真不如心之钢版本，上个版本心之钢变态但是互相刚是真的爽，至少是肉搏不是那种缩后面当丢子,legacy_ai,medium,legacy_ai_label_unreviewed,included,138_u1,,legacy AI 标签未人工复核
TIEBA_0018_U02,TIEBA_0018,Tieba,2,而且心之钢也不是没有英雄治,other_uncertain,uncertain,而且心之钢也不是没有英雄治,legacy_ai,low,legacy_ai_label_unreviewed,included,138_u2,,legacy AI 标签未人工复核
TIEBA_0018_U03,TIEBA_0018,Tieba,3,这版本天胡海克斯除非对面比你更天胡不然就是随便1V3 1V4,balance,competence_frustration,除非对面比你更天胡不然就是随便1V3 1V4,legacy_ai,medium,legacy_ai_label_unreviewed,included,138_u3,,legacy AI 标签未人工复核
TIEBA_0019_U01,TIEBA_0019,Tieba,1,第一个海克斯出来前不要用掉锻造器兑换券，不然会把第一个海克斯卡掉给你第二个海克斯，血的教训,other_uncertain,fairness_threat,血的教训,legacy_ai,medium,legacy_ai_label_unreviewed,included,139_u1,,legacy AI 标签未人工复核
TIEBA_0020_U01,TIEBA_0020,Tieba,1,老版本海克斯天天玩，一个多星期宝典就打到75满级。,progression,uncertain,老版本海克斯天天玩，一个多星期宝典就打到75满级。,legacy_ai,low,legacy_ai_label_unreviewed,included,140_u1,,legacy AI 标签未人工复核
TIEBA_0020_U02,TIEBA_0020,Tieba,2,现在新版是真索然无味，各种丢子怪要么就是抽到经济海克斯直接起飞，坦克就是纯路边，以前的卖鞋海克斯都被删了，现在新版本居然能出这么多经济海克斯，,balance,competence_frustration,现在新版是真索然无味，各种丢子怪要么就是抽到经济海克斯直接起飞，坦克就是纯路边,legacy_ai,medium,legacy_ai_label_unreviewed,included,140_u2,,legacy AI 标签未人工复核
TIEBA_0020_U03,TIEBA_0020,Tieba,3,设计师是不是飞叶子飞多了？,other_uncertain,uncertain,设计师是不是飞叶子飞多了？,legacy_ai,low,legacy_ai_label_unreviewed,included,140_u3,,legacy AI 标签未人工复核
TIEBA_0021_U01,TIEBA_0021,Tieba,1,选出来先让对方一个彩，前期打架直接劣势,balance,fairness_threat,选出来先让对方一个彩，前期打架直接劣势,legacy_ai,medium,legacy_ai_label_unreviewed,included,141_u1,,legacy AI 标签未人工复核
TIEBA_0021_U02,TIEBA_0021,Tieba,2,好不容易混到18次参与击杀,progression,competence_frustration,好不容易混到18次参与击杀,legacy_ai,medium,legacy_ai_label_unreviewed,included,141_u2,,legacy AI 标签未人工复核
TIEBA_0021_U03,TIEBA_0021,Tieba,3,结果好多属性是利用不上的,other_uncertain,competence_frustration,结果好多属性是利用不上的,legacy_ai,medium,legacy_ai_label_unreviewed,included,141_u3,,legacy AI 标签未人工复核
TIEBA_0021_U04,TIEBA_0021,Tieba,4,还有一堆debuff,balance,uncertain,还有一堆debuff,legacy_ai,low,legacy_ai_label_unreviewed,included,141_u4,,legacy AI 标签未人工复核
TIEBA_0021_U05,TIEBA_0021,Tieba,5,占格子导致后期卖了也亏不卖也没赚多少,balance,competence_frustration,占格子导致后期卖了也亏不卖也没赚多少,legacy_ai,medium,legacy_ai_label_unreviewed,included,141_u5,,legacy AI 标签未人工复核
TIEBA_0022_U01,TIEBA_0022,Tieba,1,要杀18次才能拿到，只能第1个海克斯拿，做出来起码10分钟起步了，前期相当于让1个棱彩在打。,balance,fairness_threat,前期相当于让1个棱彩在打,legacy_ai,high,legacy_ai_label_unreviewed,included,142_u1,,legacy AI 标签未人工复核
TIEBA_0022_U02,TIEBA_0022,Tieba,2,而且做出来之后还自带DEBUFF，给自己挂上易伤、重伤、巨牙，幽默完了。,other_uncertain,competence_frustration,做出来之后还自带DEBUFF，给自己挂上易伤、重伤、巨牙，幽默完了,legacy_ai,medium,legacy_ai_label_unreviewed,included,142_u2,,legacy AI 标签未人工复核
TIEBA_0023_U01,TIEBA_0023,Tieba,1,楼主是对的，直接公式出装就行了，要意识到自己是个裂隙触发器，中后期一个裂隙七八百一次大部分法师的小技能都没这么高频的触发伤害，更何况是在原技能的基础上再加这么多。,other_uncertain,competence_frustration,要意识到自己是个裂隙触发器,legacy_ai,medium,legacy_ai_label_unreviewed,included,143_u1,,legacy AI 标签未人工复核
TIEBA_0024_U01,TIEBA_0024,Tieba,1,前面我盯着狼母剑姬撞，才没有让他们杀起来,other_uncertain,uncertain,前面我盯着狼母剑姬撞，才没有让他们杀起来,legacy_ai,low,legacy_ai_label_unreviewed,included,144_u1,,legacy AI 标签未人工复核
TIEBA_0024_U02,TIEBA_0024,Tieba,2,然后我一直给队友说出重伤,other_uncertain,uncertain,然后我一直给队友说出重伤,legacy_ai,low,legacy_ai_label_unreviewed,included,144_u2,,legacy AI 标签未人工复核
TIEBA_0024_U03,TIEBA_0024,Tieba,3,结果ez被狼母满血丹砂,other_uncertain,competence_frustration,被狼母满血丹砂,legacy_ai,medium,legacy_ai_label_unreviewed,included,144_u3,,legacy AI 标签未人工复核
TIEBA_0024_U04,TIEBA_0024,Tieba,4,回家补了个收集者，我就直接摆了,other_uncertain,competence_frustration,我就直接摆了,legacy_ai,medium,legacy_ai_label_unreviewed,included,144_u4,,legacy AI 标签未人工复核
TIEBA_0024_U05,TIEBA_0024,Tieba,5,看队友被剑姬狼母爆杀,other_uncertain,uncertain,看队友被剑姬狼母爆杀,legacy_ai,low,legacy_ai_label_unreviewed,included,144_u5,,legacy AI 标签未人工复核
TIEBA_0025_U01,TIEBA_0025,Tieba,1,龙王小法一类叠层英雄爱出半肉,balance,uncertain,龙王小法一类叠层英雄爱出半肉,legacy_ai,low,legacy_ai_label_unreviewed,included,145_u1,,legacy AI 标签未人工复核
TIEBA_0025_U02,TIEBA_0025,Tieba,2,小法是赌超凡邪恶和叠角龙,other_uncertain,uncertain,小法是赌超凡邪恶和叠角龙,legacy_ai,low,legacy_ai_label_unreviewed,included,145_u2,,legacy AI 标签未人工复核
TIEBA_0025_U03,TIEBA_0025,Tieba,3,龙王则是感觉法强收益太低，本质还是用星辰打伤害,balance,competence_frustration,法强收益太低,legacy_ai,medium,legacy_ai_label_unreviewed,included,145_u3,,legacy AI 标签未人工复核
TIEBA_0025_U04,TIEBA_0025,Tieba,4,通常都是眼泪冰杖时光冰甲大天使法穿甲修,other_uncertain,uncertain,通常都是眼泪冰杖时光冰甲大天使法穿甲修,legacy_ai,low,legacy_ai_label_unreviewed,included,145_u4,,legacy AI 标签未人工复核
TIEBA_0025_U05,TIEBA_0025,Tieba,5,vn则喜欢特效半肉，只打三环,other_uncertain,uncertain,vn则喜欢特效半肉，只打三环,legacy_ai,low,legacy_ai_label_unreviewed,included,145_u5,,legacy AI 标签未人工复核
TIEBA_0026_U01,TIEBA_0026,Tieba,1,玩瑞兹眼泪出门时光杖，然后冰甲+大天使,other_uncertain,uncertain,玩瑞兹眼泪出门时光杖，然后冰甲+大天使,legacy_ai,low,legacy_ai_label_unreviewed,included,146_u1,,legacy AI 标签未人工复核
TIEBA_0026_U02,TIEBA_0026,Tieba,2,我感觉冰甲根据蓝加血和瑞兹特别配,other_uncertain,uncertain,我感觉冰甲根据蓝加血和瑞兹特别配,legacy_ai,low,legacy_ai_label_unreviewed,included,146_u2,,legacy AI 标签未人工复核
TIEBA_0026_U03,TIEBA_0026,Tieba,3,大天使7.5冰甲4.5,other_uncertain,uncertain,大天使7.5冰甲4.5,legacy_ai,low,legacy_ai_label_unreviewed,included,146_u3,,legacy AI 标签未人工复核
TIEBA_0026_U04,TIEBA_0026,Tieba,4,如果做大天使，我就感觉之前叠的亏了,other_uncertain,fairness_threat,我就感觉之前叠的亏了,legacy_ai,medium,legacy_ai_label_unreviewed,included,146_u4,,legacy AI 标签未人工复核
TIEBA_0026_U05,TIEBA_0026,Tieba,5,所以先做冰甲，后面补帽子制造者,other_uncertain,uncertain,所以先做冰甲，后面补帽子制造者,legacy_ai,low,legacy_ai_label_unreviewed,included,146_u5,,legacy AI 标签未人工复核
TIEBA_0027_U01,TIEBA_0027,Tieba,1,虚空裂隙和辣椒油本质都是前中期海克斯,other_uncertain,uncertain,虚空裂隙和辣椒油本质都是前中期海克斯,legacy_ai,low,legacy_ai_label_unreviewed,included,147_u1,,legacy AI 标签未人工复核
TIEBA_0027_U02,TIEBA_0027,Tieba,2,到后期你的伤害或回血有瓶颈,balance,competence_frustration,到后期你的伤害或回血有瓶颈,legacy_ai,medium,legacy_ai_label_unreviewed,included,147_u2,,legacy AI 标签未人工复核
TIEBA_0027_U03,TIEBA_0027,Tieba,3,没法和法爆、亮剑、飞升踢、骰子锻体等比较的,other_uncertain,competence_frustration,没法和法爆、亮剑、飞升踢、骰子锻体等比较的,legacy_ai,medium,legacy_ai_label_unreviewed,included,147_u3,,legacy AI 标签未人工复核
TIEBA_0027_U04,TIEBA_0027,Tieba,4,所以越早推完越好,other_uncertain,uncertain,所以越早推完越好,legacy_ai,low,legacy_ai_label_unreviewed,included,147_u4,,legacy AI 标签未人工复核
TIEBA_0028_U01,TIEBA_0028,Tieba,1,既然输出这么不重要以后就别统计了，只显示kda不就行了，大家就比谁死的少吧,other_uncertain,competence_frustration,既然输出这么不重要以后就别统计了,legacy_ai,medium,legacy_ai_label_unreviewed,included,148_u1,,legacy AI 标签未人工复核
TIEBA_0029_U01,TIEBA_0029,Tieba,1,不纠结这些，怎么彰显自己的不同？对我来说。,other_uncertain,uncertain,不纠结这些，怎么彰显自己的不同？对我来说。,legacy_ai,low,legacy_ai_label_unreviewed,included,149_u1,,legacy AI 标签未人工复核
TIEBA_0029_U02,TIEBA_0029,Tieba,2,你爱出什么，爱玩什么，管我吊事。,other_uncertain,uncertain,你爱出什么，爱玩什么，管我吊事。,legacy_ai,low,legacy_ai_label_unreviewed,included,149_u2,,legacy AI 标签未人工复核
TIEBA_0029_U03,TIEBA_0029,Tieba,3,你摆我也摆，你C我就混，你努力我也不介意C一把。,other_uncertain,fairness_threat,你摆我也摆，你C我就混,legacy_ai,high,legacy_ai_label_unreviewed,included,149_u3,,legacy AI 标签未人工复核
TIEBA_0029_U04,TIEBA_0029,Tieba,4,自己能玩开心，比啥都重要,other_uncertain,uncertain,自己能玩开心，比啥都重要,legacy_ai,low,legacy_ai_label_unreviewed,included,149_u4,,legacy AI 标签未人工复核
TIEBA_0030_U01,TIEBA_0030,Tieba,1,我普斗大部分时候玩AD,other_uncertain,uncertain,我普斗大部分时候玩AD,legacy_ai,low,legacy_ai_label_unreviewed,included,150_u1,,legacy AI 标签未人工复核
TIEBA_0030_U02,TIEBA_0030,Tieba,2,玩海斗AD能不拿就不拿,other_uncertain,uncertain,玩海斗AD能不拿就不拿,legacy_ai,low,legacy_ai_label_unreviewed,included,150_u2,,legacy AI 标签未人工复核
TIEBA_0031_U01,TIEBA_0031,Tieba,1,承伤比亚索都高,other_uncertain,competence_frustration,承伤比亚索都高,legacy_ai,medium,legacy_ai_label_unreviewed,included,151_u1,,legacy AI 标签未人工复核
TIEBA_0031_U02,TIEBA_0031,Tieba,2,说明这瑞兹一直在前边顶着给你创造输出空间,other_uncertain,uncertain,说明这瑞兹一直在前边顶着给你创造输出空间,legacy_ai,low,legacy_ai_label_unreviewed,included,151_u2,,legacy AI 标签未人工复核
TIEBA_0031_U03,TIEBA_0031,Tieba,3,没有由心及物跟你一样也是个脆皮,other_uncertain,uncertain,没有由心及物跟你一样也是个脆皮,legacy_ai,low,legacy_ai_label_unreviewed,included,151_u3,,legacy AI 标签未人工复核
TIEBA_0031_U04,TIEBA_0031,Tieba,4,一直在前排顶着还只死两次,other_uncertain,uncertain,一直在前排顶着还只死两次,legacy_ai,low,legacy_ai_label_unreviewed,included,151_u4,,legacy AI 标签未人工复核
TIEBA_0031_U05,TIEBA_0031,Tieba,5,这瑞兹可以了,other_uncertain,uncertain,这瑞兹可以了,legacy_ai,low,legacy_ai_label_unreviewed,included,151_u5,,legacy AI 标签未人工复核
TIEBA_0032_U01,TIEBA_0032,Tieba,1,奥巴马这都能9.5分，幽默完了,other_uncertain,uncertain,奥巴马这都能9.5分，幽默完了,legacy_ai,low,legacy_ai_label_unreviewed,included,152_u1,,legacy AI 标签未人工复核
TIEBA_0033_U01,TIEBA_0033,Tieba,1,人家抗伤和回血也高，评分比你高很正常,balance,competence_frustration,评分比你高很正常,legacy_ai,medium,legacy_ai_label_unreviewed,included,153_u1,,legacy AI 标签未人工复核
TIEBA_0034_U01,TIEBA_0034,Tieba,1,光头特别好刷评分，不知道为什么,other_uncertain,uncertain,光头特别好刷评分，不知道为什么,legacy_ai,low,legacy_ai_label_unreviewed,included,154_u1,,legacy AI 标签未人工复核
TIEBA_0035_U01,TIEBA_0035,Tieba,1,这评分就不公平,other_uncertain,fairness_threat,这评分就不公平,legacy_ai,high,legacy_ai_label_unreviewed,included,155_u1,,legacy AI 标签未人工复核
TIEBA_0035_U02,TIEBA_0035,Tieba,2,前排玩的再好也很难拿,other_uncertain,fairness_threat,前排玩的再好也很难拿,legacy_ai,medium,legacy_ai_label_unreviewed,included,155_u2,,legacy AI 标签未人工复核
TIEBA_0035_U03,TIEBA_0035,Tieba,3,因为死的太多了,other_uncertain,competence_frustration,死的太多了,legacy_ai,medium,legacy_ai_label_unreviewed,included,155_u3,,legacy AI 标签未人工复核
TIEBA_0036_U01,TIEBA_0036,Tieba,1,额额，论kda怎么把卢锡安忽略掉了啊,other_uncertain,uncertain,论kda怎么把卢锡安忽略掉了啊,legacy_ai,low,legacy_ai_label_unreviewed,included,156_u1,,legacy AI 标签未人工复核
TIEBA_0037_U01,TIEBA_0037,Tieba,1,很久以前结算界面就是没显示的🥲,other_uncertain,uncertain,很久以前结算界面就是没显示的🥲,legacy_ai,low,legacy_ai_label_unreviewed,included,157_u1,,legacy AI 标签未人工复核
TIEBA_0038_U01,TIEBA_0038,Tieba,1,你kd是7，瑞天帝是8.5，肯定是他mvp,other_uncertain,fairness_threat,肯定是他mvp,legacy_ai,medium,legacy_ai_label_unreviewed,included,158_u1,,legacy AI 标签未人工复核
TIEBA_0038_U02,TIEBA_0038,Tieba,2,除非你有金币雨羁绊，经理领先可能是你mvp,other_uncertain,uncertain,除非你有金币雨羁绊，经理领先可能是你mvp,legacy_ai,low,legacy_ai_label_unreviewed,included,158_u2,,legacy AI 标签未人工复核
TIEBA_0039_U01,TIEBA_0039,Tieba,1,拿不到虚空裂隙或者无限循环往复这类的海克斯，吸血鬼就是弟中弟。,balance,competence_frustration,拿不到虚空裂隙或者无限循环往复这类的海克斯，吸血鬼就是弟中弟,legacy_ai,high,legacy_ai_label_unreviewed,included,159_u1,,legacy AI 标签未人工复核
TIEBA_0039_U02,TIEBA_0039,Tieba,2,在金银局里和提莫小火龙坐一桌，前期一点用没有，后期勉强算个人,balance,competence_frustration,前期一点用没有，后期勉强算个人,legacy_ai,high,legacy_ai_label_unreviewed,included,159_u2,,legacy AI 标签未人工复核
TIEBA_0040_U01,TIEBA_0040,Tieba,1,然后还是没带雪球的问题,other_uncertain,uncertain,然后还是没带雪球的问题,legacy_ai,low,legacy_ai_label_unreviewed,included,160_u1,,legacy AI 标签未人工复核
TIEBA_0040_U02,TIEBA_0040,Tieba,2,中后期开始摸不到对面人了,matchmaking,competence_frustration,摸不到对面人了,legacy_ai,high,legacy_ai_label_unreviewed,included,160_u2,,legacy AI 标签未人工复核
TIEBA_0040_U03,TIEBA_0040,Tieba,3,有船长的e提莫的大还有莫甘娜,other_uncertain,uncertain,有船长的e提莫的大还有莫甘娜,legacy_ai,low,legacy_ai_label_unreviewed,included,160_u3,,legacy AI 标签未人工复核
TIEBA_0040_U04,TIEBA_0040,Tieba,4,过去死了直接罚站了,other_uncertain,competence_frustration,死了直接罚站了,legacy_ai,medium,legacy_ai_label_unreviewed,included,160_u4,,legacy AI 标签未人工复核
TIEBA_0040_U05,TIEBA_0040,Tieba,5,所以才开始考虑在家挂着丢大的事,other_uncertain,uncertain,所以才开始考虑在家挂着丢大的事,legacy_ai,low,legacy_ai_label_unreviewed,included,160_u5,,legacy AI 标签未人工复核
TIEBA_0041_U01,TIEBA_0041,Tieba,1,昨天碰到一把，一塔二塔直接放，推到水晶才稍微反抗一下，出去一查全是隐藏战绩,matchmaking,trust_communication_gap,全是隐藏战绩,legacy_ai,medium,legacy_ai_label_unreviewed,included,161_u1,,legacy AI 标签未人工复核
TIEBA_0042_U01,TIEBA_0042,Tieba,1,吸血鬼的强度在于w的冷却,balance,competence_frustration,吸血鬼的强度在于w的冷却,legacy_ai,medium,legacy_ai_label_unreviewed,included,162_u1,,legacy AI 标签未人工复核
TIEBA_0042_U02,TIEBA_0042,Tieba,2,不好度过前期,new_player_onboarding,competence_frustration,不好度过前期,legacy_ai,medium,legacy_ai_label_unreviewed,included,162_u2,,legacy AI 标签未人工复核
TIEBA_0042_U03,TIEBA_0042,Tieba,3,到后期该打不过的还是打不过,balance,competence_frustration,该打不过的还是打不过,legacy_ai,high,legacy_ai_label_unreviewed,included,162_u3,,legacy AI 标签未人工复核
TIEBA_0043_U01,TIEBA_0043,Tieba,1,需求高法强cd移速 法穿,balance,uncertain,需求高法强cd移速 法穿,legacy_ai,low,legacy_ai_label_unreviewed,included,163_u1,,legacy AI 标签未人工复核
TIEBA_0043_U02,TIEBA_0043,Tieba,2,啥玩意都要,other_uncertain,uncertain,啥玩意都要,legacy_ai,low,legacy_ai_label_unreviewed,included,163_u2,,legacy AI 标签未人工复核
TIEBA_0044_U01,TIEBA_0044,Tieba,1,因为这是5v5游戏，真只顾着自己玩单机不好吗,other_uncertain,belonging_drop,只顾着自己玩单机不好吗,legacy_ai,medium,legacy_ai_label_unreviewed,included,164_u1,,legacy AI 标签未人工复核
TIEBA_0044_U02,TIEBA_0044,Tieba,2,按你的说法，你让我不爽了我喷你你也得受着,community_conflict,fairness_threat,你让我不爽了我喷你你也得受着,legacy_ai,medium,legacy_ai_label_unreviewed,included,164_u2,,legacy AI 标签未人工复核
TIEBA_0045_U01,TIEBA_0045,Tieba,1,一个绿穿和红穿就能看出一堆问题,other_uncertain,uncertain,一个绿穿和红穿就能看出一堆问题,legacy_ai,low,legacy_ai_label_unreviewed,included,165_u1,,legacy AI 标签未人工复核
TIEBA_0046_U01,TIEBA_0046,Tieba,1,两件蓝量装的石头人也好意思说别人,other_uncertain,fairness_threat,两件蓝量装的石头人也好意思说别人,legacy_ai,medium,legacy_ai_label_unreviewed,included,166_u1,,legacy AI 标签未人工复核
TIEBA_0046_U02,TIEBA_0046,Tieba,2,对面至少3个战士，出点魔抗不知道你出ap有啥用,balance,competence_frustration,出点魔抗不知道你出ap有啥用,legacy_ai,medium,legacy_ai_label_unreviewed,included,166_u2,,legacy AI 标签未人工复核
TIEBA_0046_U03,TIEBA_0046,Tieba,3,大招打得掉血吗,balance,uncertain,大招打得掉血吗,legacy_ai,low,legacy_ai_label_unreviewed,included,166_u3,,legacy AI 标签未人工复核
TIEBA_0047_U01,TIEBA_0047,Tieba,1,基数大智障不就多,other_uncertain,uncertain,基数大智障不就多,legacy_ai,low,legacy_ai_label_unreviewed,included,167_u1,,legacy AI 标签未人工复核
TIEBA_0047_U02,TIEBA_0047,Tieba,2,加上胡了还有elo只要你不是ap出ad这种蠢到家都可以乱杀,other_uncertain,competence_frustration,蠢到家都可以乱杀,legacy_ai,medium,legacy_ai_label_unreviewed,included,167_u2,,legacy AI 标签未人工复核
TIEBA_0047_U03,TIEBA_0047,Tieba,3,能指望有几个正常人,other_uncertain,uncertain,能指望有几个正常人,legacy_ai,low,legacy_ai_label_unreviewed,included,167_u3,,legacy AI 标签未人工复核
