evidence_id,sample_id,unit_index,legacy_evidence_id,legacy_parent_id,resolved_legacy_clean_id,unit_text,surface_topic_legacy,mechanism_label_legacy,confidence_legacy,evidence_phrase,migration_method,review_status,review_note
NGA_0088_U01,NGA_0088,1,88_u1,88,208,习惯了 进去对面开局就是变彩或者玩着玩着天胡,balance,fairness_threat,medium,对面开局就是变彩或者玩着玩着天胡,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0088_U02,NGA_0088,2,88_u2,88,208,还有就是选人阶段自家阵容都看的想笑，进去不出所料的被碾压,matchmaking,competence_frustration,high,被碾压,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0089_U01,NGA_0089,1,89_u1,89,209,也就风女，格温，塞恩堪堪能用吧,balance,competence_frustration,medium,也就风女，格温，塞恩堪堪能用吧,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0089_U02,NGA_0089,2,89_u2,89,209,巴德大玩的来的话也算一个,other_uncertain,uncertain,low,巴德大玩的来的话也算一个,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0090_U01,NGA_0090,1,90_u1,90,210,直接出 AD,other_uncertain,uncertain,low,直接出 AD,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0090_U02,NGA_0090,2,90_u2,90,210,R 扣掉或者拿来刷被动,other_uncertain,uncertain,low,R 扣掉或者拿来刷被动,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0090_U03,NGA_0090,3,90_u3,90,210,全力寻找回归基本功,other_uncertain,competence_frustration,medium,全力寻找回归基本功,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0091_U01,NGA_0091,1,91_u1,91,211,能说这大招好的，这辈子有了。,other_uncertain,uncertain,low,能说这大招好的，这辈子有了。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0091_U02,NGA_0091,2,91_u2,91,211,全是没伤害的大招有毛用。,balance,competence_frustration,high,全是没伤害的大招有毛用,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0092_U01,NGA_0092,1,92_u1,92,212,还行在哪呢？,other_uncertain,uncertain,low,还行在哪呢？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0092_U02,NGA_0092,2,92_u2,92,212,这种大招都还行吗？,other_uncertain,uncertain,low,这种大招都还行吗？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0092_U03,NGA_0092,3,92_u3,92,212,这种大招感觉放峡谷还能用来带节奏什么的，放在大乱斗鸟用啊,balance,competence_frustration,medium,放在大乱斗鸟用啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0093_U01,NGA_0093,1,93_u1,93,213,vn怎么不需要游戏理解，出半肉和纯ad两种不同选择，出不出暴击也是一个抉择点。,balance,competence_frustration,medium,怎么不需要游戏理解,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0093_U02,NGA_0093,2,93_u2,93,213,实际上vn是海斗里变种最多的adc之一,other_uncertain,uncertain,low,实际上vn是海斗里变种最多的adc之一,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0094_U01,NGA_0094,1,94_u1,94,214,炼金这种前排还有人喷，出个冰杖大面具剩下看阵容出防装，遇到那种不是人手控制阵容，只要不是海克斯烂到一定程度，基本伤害都不低，彩色导管、残忍、大魔王都能拿，金色辣椒油魄罗、银色扇巴掌、速度爆发都很适配。,other_uncertain,uncertain,low,炼金这种前排还有人喷,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0094_U02,NGA_0094,2,94_u2,94,214,倒是我很好奇那种遇到拉克丝就拿的，那种队友不能4V5僵持住，基本就是路边一条。,other_uncertain,fairness_threat,medium,那种队友不能4V5僵持住，基本就是路边一条,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0095_U01,NGA_0095,1,95_u1,95,215,这英雄胜率真是被三相、魔切、火炮害完了吧。,balance,competence_frustration,medium,害完了吧,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0096_U01,NGA_0096,1,96_u1,96,216,塞拉斯就是对面大招好出ap，不好出ad,other_uncertain,uncertain,low,塞拉斯就是对面大招好出ap，不好出ad,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0096_U02,NGA_0096,2,96_u2,96,216,没手法别玩,other_uncertain,competence_frustration,medium,没手法别玩,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0097_U01,NGA_0097,1,97_u1,97,217,适配的海克斯少,other_uncertain,uncertain,low,适配的海克斯少,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0097_U02,NGA_0097,2,97_u2,97,217,池子还杂,other_uncertain,uncertain,low,池子还杂,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0097_U03,NGA_0097,3,97_u3,97,217,就算拿了亮剑也就中上,other_uncertain,competence_frustration,medium,就算拿了亮剑也就中上,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0097_U04,NGA_0097,4,97_u4,97,217,没有男枪莎米拉能游龙,other_uncertain,uncertain,low,没有男枪莎米拉能游龙,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0097_U05,NGA_0097,5,97_u5,97,217,现在还能50胜率,other_uncertain,competence_frustration,medium,现在还能50胜率,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0097_U06,NGA_0097,6,97_u6,97,217,纯粹就是机体本身数值魅力,balance,uncertain,low,纯粹就是机体本身数值魅力,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0098_U01,NGA_0098,1,98_u1,98,218,炼金不行除了少部分是海克斯烂了，基本就是人不行，诸如自己上去送，背个大爹给后排什么的。,other_uncertain,competence_frustration,high,基本就是人不行，诸如自己上去送，背个大爹给后排什么的,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0098_U02,NGA_0098,2,98_u2,98,218,有的人打几个月海斗都不能理解1个人很难抗5个人的伤害，后期血量双抗都是虚的这种事。,balance,competence_frustration,high,不能理解1个人很难抗5个人的伤害,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0099_U01,NGA_0099,1,99_u1,99,219,海斗榜前10里可是有4个ADC啊,balance,fairness_threat,medium,海斗榜前10里可是有4个ADC啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0099_U02,NGA_0099,2,99_u2,99,219,你要说胜率榜的话，前10也有俩,other_uncertain,uncertain,low,你要说胜率榜的话，前10也有俩,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0099_U03,NGA_0099,3,99_u3,99,219,男枪还是第11,other_uncertain,uncertain,low,男枪还是第11,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0099_U04,NGA_0099,4,99_u4,99,219,倒数20名里也就一个泽丽(为一板一眼泽丽默哀),balance,uncertain,low,倒数20名里也就一个泽丽(为一板一眼泽丽默哀),unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0100_U01,NGA_0100,1,100_u1,100,220,这炼金真有用吗？,other_uncertain,competence_frustration,medium,这炼金真有用吗？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0100_U02,NGA_0100,2,100_u2,100,220,把把队友选这个然后团战相当于四打五输了,matchmaking,competence_frustration,medium,团战相当于四打五输了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0100_U03,NGA_0100,3,100_u3,100,220,搁那苍蝇一个到处乱跑到后面都没人看他一眼,other_uncertain,uncertain,low,搁那苍蝇一个到处乱跑到后面都没人看他一眼,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0101_U01,NGA_0101,1,101_u1,101,221,好吧 还有这种操作,other_uncertain,uncertain,low,好吧 还有这种操作,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0101_U02,NGA_0101,2,101_u2,101,221,破模式bug没停过啊,other_uncertain,competence_frustration,medium,破模式bug没停过啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0102_U01,NGA_0102,1,102_u1,102,222,坦克cos战士战士cos坦克都是经典啊,other_uncertain,uncertain,low,坦克cos战士战士cos坦克都是经典啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0103_U01,NGA_0103,1,103_u1,103,223,bug 我有次正常出门快到11级才死第一次，也触发了,other_uncertain,uncertain,low,bug 我有次正常出门快到11级才死第一次，也触发了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0104_U01,NGA_0104,1,104_u1,104,224,就算出 AP，也有奶也有盾不是,other_uncertain,uncertain,low,就算出 AP，也有奶也有盾不是,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0105_U01,NGA_0105,1,105_u1,105,225,你们这帮人是不是真的以为debuff多5%就是掉5%输出啊，越往下掉的越狠，承伤也是一个道理。,balance,competence_frustration,high,你们这帮人是不是真的以为debuff多5%就是掉5%输出啊，越往下掉的越狠,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0106_U01,NGA_0106,1,106_u1,106,226,刀妹是最烂的几个,balance,competence_frustration,medium,刀妹是最烂的几个,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0106_U02,NGA_0106,2,106_u2,106,226,拉夫罪不至此,other_uncertain,uncertain,low,拉夫罪不至此,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0107_U01,NGA_0107,1,107_u1,107,227,装备换了几次，基本没啥可换的了,progression,competence_frustration,medium,基本没啥可换的了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0107_U02,NGA_0107,2,107_u2,107,227,因为锻的早，法穿和血量锻的多,other_uncertain,uncertain,low,因为锻的早，法穿和血量锻的多,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0107_U03,NGA_0107,3,107_u3,107,227,峡谷还能吸点血，就这么出了,other_uncertain,uncertain,low,峡谷还能吸点血，就这么出了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0108_U01,NGA_0108,1,108_u1,108,228,拉夫只要金彩有一个射程就能人上人了,balance,uncertain,low,拉夫只要金彩有一个射程就能人上人了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0108_U02,NGA_0108,2,108_u2,108,228,俩都拿到就日天日地,other_uncertain,uncertain,low,俩都拿到就日天日地,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0108_U03,NGA_0108,3,108_u3,108,228,都拿不到就是一条叫的很大声的蛆,other_uncertain,competence_frustration,medium,都拿不到,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0109_U01,NGA_0109,1,109_u1,109,229,拉夫出钢壁+猎魔人感觉还行啊,other_uncertain,uncertain,low,感觉还行啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0109_U02,NGA_0109,2,109_u2,109,229,就是得有个不怕死的bro陪着一起冲,other_uncertain,belonging_drop,medium,陪着一起冲,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0110_U01,NGA_0110,1,110_u1,110,230,大乱斗更fw的英雄被我找到了，狂战士奥拉夫，没位移没控制全靠脚突进，出肉没用出输出一秒躺,balance,competence_frustration,high,没位移没控制全靠脚突进，出肉没用出输出一秒躺,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0111_U01,NGA_0111,1,111_u1,111,231,后期真是摸一下就寄,balance,competence_frustration,medium,摸一下就寄,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0111_U02,NGA_0111,2,111_u2,111,231,幸好质变了个神圣雪球,other_uncertain,uncertain,low,幸好质变了个神圣雪球,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0111_U03,NGA_0111,3,111_u3,111,231,那个无敌救了好几次命,other_uncertain,uncertain,low,那个无敌救了好几次命,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0112_U01,NGA_0112,1,112_u1,112,232,你看看你这三救护车羁绊呢，羁绊也带回血,other_uncertain,uncertain,low,你看看你这三救护车羁绊呢，羁绊也带回血,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0113_U01,NGA_0113,1,113_u1,113,233,有的时候系统不让你赢，你怎么也赢不了,balance,competence_frustration,high,你怎么也赢不了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0113_U02,NGA_0113,2,113_u2,113,233,别人3级出门一个海克斯，他出门来个3级锻造器羁绊,balance,fairness_threat,medium,别人3级出门一个海克斯，他出门来个3级锻造器羁绊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0114_U01,NGA_0114,1,114_u1,114,234,普斗最多13连胜,other_uncertain,uncertain,low,普斗最多13连胜,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0114_U02,NGA_0114,2,114_u2,114,234,海斗7胜左右就要开始一场极难的对局了,matchmaking,uncertain,low,海斗7胜左右就要开始一场极难的对局了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0114_U03,NGA_0114,3,114_u3,114,234,而且海斗对面胡起来，你更难反抗,other_uncertain,competence_frustration,medium,你更难反抗,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0114_U04,NGA_0114,4,114_u4,114,234,因为你可能还是个光板,other_uncertain,competence_frustration,medium,因为你可能还是个光板,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0115_U01,NGA_0115,1,115_u1,115,235,喂呜三层的效果，12%已损失生命值了解一下,other_uncertain,competence_frustration,medium,12%已损失生命值了解一下,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0116_U01,NGA_0116,1,116_u1,116,236,你这都没怎么玩过猫吧,other_uncertain,competence_frustration,medium,你这都没怎么玩过猫吧,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0116_U02,NGA_0116,2,116_u2,116,236,被动 w被动 r,other_uncertain,uncertain,low,被动 w被动 r,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0116_U03,NGA_0116,3,116_u3,116,236,歌冠 月石 回响 3海克斯,other_uncertain,uncertain,low,歌冠 月石 回响 3海克斯,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0116_U04,NGA_0116,4,116_u4,116,236,还有这一身以及海克斯提供的治疗加成,other_uncertain,uncertain,low,还有这一身以及海克斯提供的治疗加成,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0117_U01,NGA_0117,1,117_u1,117,237,看了下数据，6w治疗里5w血和1w盾。,other_uncertain,uncertain,low,看了下数据，6w治疗里5w血和1w盾。,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0117_U02,NGA_0117,2,117_u2,117,237,但猫只有r和被动能回血吧，难不成全是靠装备奶起来的,balance,competence_frustration,medium,但猫只有r和被动能回血吧，难不成全是靠装备奶起来的,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0118_U01,NGA_0118,1,118_u1,118,238,女神泪的辅助装备也能奶啊,other_uncertain,uncertain,low,女神泪的辅助装备也能奶啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0118_U02,NGA_0118,2,118_u2,118,238,还有回响也能奶,other_uncertain,uncertain,low,还有回响也能奶,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0119_U01,NGA_0119,1,119_u1,119,239,奥拉夫还是比这俩强的，,balance,uncertain,low,奥拉夫还是比这俩强的,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0119_U02,NGA_0119,2,119_u2,119,239,好歹摸到人真的有伤害，,other_uncertain,competence_frustration,medium,好歹摸到人真的有伤害,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0119_U03,NGA_0119,3,119_u3,119,239,胜率也比这俩高不少,other_uncertain,uncertain,low,胜率也比这俩高不少,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0120_U01,NGA_0120,1,120_u1,120,240,时光杖确实在大乱斗里是一件比较废物的装备，只有个别英雄可以考虑出，但是到不了出警的程度。,balance,uncertain,low,到不了出警的程度,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0120_U02,NGA_0120,2,120_u2,120,240,那种时光大天使一起出的凤凰龙王我见多了，然后第三件还要补冰杖，除了提供一点控制真的吊用没有不如拿个套盾的辅助。,balance,competence_frustration,medium,除了提供一点控制真的吊用没有不如拿个套盾的辅助,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
NGA_0120_U03,NGA_0120,3,120_u3,120,240,游戏里的唯一作用就是对面也是沙雕喜欢无脑冲他们，他们可以承担一些伤害,other_uncertain,uncertain,low,游戏里的唯一作用就是对面也是沙雕喜欢无脑冲他们，他们可以承担一些伤害,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0001_U01,TIEBA_0001,1,121_u1,121,241,我要是有技术，有操作我为什么不去打排位呢？在这玩海斗呢？,matchmaking,competence_frustration,high,我要是有技术，有操作我为什么不去打排位呢？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0001_U02,TIEBA_0001,2,121_u2,121,241,我来玩海斗就是为了爽来的，就是为了让海克斯控制大脑来的，拿到溢流我恨不得出六个眼泪，拿到懦夫引擎我就是要出个音管躲在ad后面。,other_uncertain,uncertain,low,我来玩海斗就是为了爽来的，就是为了让海克斯控制大脑来的,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0001_U03,TIEBA_0001,3,121_u3,121,241,这个模式都叫海克斯大乱斗了一帮出装警察海克斯是不会看的装备是要点的。,other_uncertain,norm_safety_risk,medium,一帮出装警察,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0001_U04,TIEBA_0001,4,121_u4,121,241,真就排位唯唯诺诺，娱乐压力队友？,matchmaking,fairness_threat,medium,排位唯唯诺诺，娱乐压力队友,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0002_U01,TIEBA_0002,1,122_u1,122,242,基本没什么游戏体验 elo不谈 正常局都没什么体验 基本都是瞎玩,matchmaking,competence_frustration,medium,基本没什么游戏体验,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0002_U02,TIEBA_0002,2,122_u2,122,242,我好友列表都是0在线，算是知道不打的原因了,matchmaking,belonging_drop,medium,我好友列表都是0在线,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0002_U03,TIEBA_0002,3,122_u3,122,242,这种moba游戏如果不是为了赢 我是不知道每天开一盘又一盘的原因是什么,other_uncertain,competence_frustration,high,如果不是为了赢 我是不知道每天开一盘又一盘的原因是什么,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0002_U04,TIEBA_0002,4,122_u4,122,242,累了，休息一个月再说,other_uncertain,uncertain,low,累了，休息一个月再说,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0003_U01,TIEBA_0003,1,123_u1,123,243,宁愿做红穿加重伤也不做绿穿吗？,other_uncertain,uncertain,low,宁愿做红穿加重伤也不做绿穿吗？,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0003_U02,TIEBA_0003,2,123_u2,123,243,吸蓝刀回归耀光系后我已经无法理解做三相不做吸蓝刀了，更何况你这把还有升级无尽，你哪怕做狂妄／圆弧我也可以理解为你不爱做耀光系。,balance,competence_frustration,high,我已经无法理解做三相不做吸蓝刀了,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0003_U03,TIEBA_0003,3,123_u3,123,243,至于收集者就不评价了，有一件装备是它的原画镜像叫c44我觉得对于小火龙来说是第二把无尽,other_uncertain,uncertain,low,至于收集者就不评价了，有一件装备是它的原画镜像叫c44我觉得对于小火龙来说是第二把无尽,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0004_U01,TIEBA_0004,1,124_u1,124,244,如果玩莫名其妙的丢子英雄，开局直接带重伤，避免零作用。,other_uncertain,competence_frustration,medium,避免零作用,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0004_U02,TIEBA_0004,2,124_u2,124,244,通常是莫甘娜，我新手目前英雄正在熟悉，怕坑，所以会选一些弱一点，但熟悉的英雄，为了避免伤害没打多少，还抗不了伤害，就会多出功能装,new_player_onboarding,competence_frustration,medium,怕坑，所以会选一些弱一点，但熟悉的英雄,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0005_U01,TIEBA_0005,1,125_u1,125,245,除特殊adc，第一件都是荒野剑，因为感觉数值最高，后面跟大穿无尽,balance,uncertain,low,因为感觉数值最高,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0005_U02,TIEBA_0005,2,125_u2,125,245,这里的特殊adc是云阿那，第一件飓风，后续补攻速,other_uncertain,uncertain,low,这里的特殊adc是云阿那，第一件飓风，后续补攻速,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0005_U03,TIEBA_0005,3,125_u3,125,245,挺多人说c44是好装备，但我不知道在哪出，前期后期出感觉会没攻速,other_uncertain,competence_frustration,medium,但我不知道在哪出，前期后期出感觉会没攻速,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0005_U04,TIEBA_0005,4,125_u4,125,245,除非升级，不然不出收集者,progression,uncertain,low,除非升级，不然不出收集者,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0006_U01,TIEBA_0006,1,126_u1,126,246,没有进场条件就创造进场条件啊,other_uncertain,uncertain,low,没有进场条件就创造进场条件啊,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
TIEBA_0006_U02,TIEBA_0006,2,126_u2,126,246,你有尤里卡的情况下残疫的大招cd被严重稀释收益低的可怕,balance,competence_frustration,high,残疫的大招cd被严重稀释收益低的可怕,unique_normalized_substring_match,legacy_ai_label_unreviewed,legacy AI 标签，尚未人工复核；confidence 为模型置信度而非证据强度
