issue_type,source_id,referenced_id,detail
evidence_unit_semantic_no_match,131_u4,131,unit_text 唯一命中 clean id=251（parent_id 错位）; sim=0.0745 ngram=0.0
evidence_unit_semantic_no_match,132_u1,132,unit_text 唯一命中 clean id=252（parent_id 错位）; sim=0.0131 ngram=0.0
evidence_unit_semantic_no_match,132_u2,132,unit_text 唯一命中 clean id=252（parent_id 错位）; sim=0.0136 ngram=0.0
evidence_unit_semantic_no_match,132_u3,132,unit_text 唯一命中 clean id=252（parent_id 错位）; sim=0.039 ngram=0.0
evidence_unit_semantic_no_match,132_u4,132,unit_text 唯一命中 clean id=252（parent_id 错位）; sim=0.028 ngram=0.0
evidence_unit_semantic_no_match,133_u1,133,unit_text 唯一命中 clean id=253（parent_id 错位）; sim=0.0465 ngram=0.0
evidence_unit_semantic_no_match,133_u2,133,unit_text 唯一命中 clean id=253（parent_id 错位）; sim=0.1556 ngram=0.0323
evidence_unit_semantic_no_match,133_u3,133,unit_text 唯一命中 clean id=253（parent_id 错位）; sim=0.0235 ngram=0.0
evidence_unit_semantic_no_match,134_u1,134,unit_text 唯一命中 clean id=254（parent_id 错位）; sim=0.065 ngram=0.0
evidence_unit_semantic_no_match,134_u2,134,unit_text 唯一命中 clean id=254（parent_id 错位）; sim=0.1029 ngram=0.0
evidence_unit_semantic_no_match,134_u3,134,unit_text 唯一命中 clean id=254（parent_id 错位）; sim=0.0545 ngram=0.0
evidence_unit_semantic_no_match,134_u4,134,unit_text 唯一命中 clean id=254（parent_id 错位）; sim=0.0678 ngram=0.0
evidence_unit_semantic_no_match,134_u5,134,unit_text 唯一命中 clean id=254（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,135_u1,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.0243 ngram=0.0
evidence_unit_semantic_no_match,135_u2,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.0304 ngram=0.0
evidence_unit_semantic_no_match,135_u3,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.0382 ngram=0.0323
evidence_unit_semantic_no_match,135_u4,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.0154 ngram=0.0
evidence_unit_semantic_no_match,135_u5,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.0076 ngram=0.0
evidence_unit_semantic_no_match,135_u6,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.008 ngram=0.0
evidence_unit_semantic_no_match,135_u7,135,unit_text 唯一命中 clean id=255（parent_id 错位）; sim=0.0163 ngram=0.0
evidence_unit_semantic_no_match,136_u1,136,unit_text 唯一命中 clean id=256（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,136_u2,136,unit_text 唯一命中 clean id=256（parent_id 错位）; sim=0.0326 ngram=0.0
evidence_unit_semantic_no_match,136_u3,136,unit_text 唯一命中 clean id=256（parent_id 错位）; sim=0.0235 ngram=0.0
evidence_unit_semantic_no_match,136_u4,136,unit_text 唯一命中 clean id=256（parent_id 错位）; sim=0.0343 ngram=0.0
evidence_unit_semantic_no_match,137_u1,137,unit_text 唯一命中 clean id=257（parent_id 错位）; sim=0.0482 ngram=0.0
evidence_unit_semantic_no_match,137_u2,137,unit_text 唯一命中 clean id=257（parent_id 错位）; sim=0.0222 ngram=0.0
evidence_unit_semantic_no_match,137_u3,137,unit_text 唯一命中 clean id=257（parent_id 错位）; sim=0.0988 ngram=0.0
evidence_unit_semantic_no_match,137_u4,137,unit_text 唯一命中 clean id=257（parent_id 错位）; sim=0.1039 ngram=0.0
evidence_unit_semantic_no_match,138_u1,138,unit_text 唯一命中 clean id=258（parent_id 错位）; sim=0.0923 ngram=0.025
evidence_unit_semantic_no_match,138_u2,138,unit_text 唯一命中 clean id=258（parent_id 错位）; sim=0.0242 ngram=0.0
evidence_unit_semantic_no_match,138_u3,138,unit_text 唯一命中 clean id=258（parent_id 错位）; sim=0.0552 ngram=0.0
evidence_unit_semantic_no_match,139_u1,139,unit_text 唯一命中 clean id=259（parent_id 错位）; sim=0.0885 ngram=0.0
evidence_unit_semantic_no_match,140_u1,140,unit_text 唯一命中 clean id=260（parent_id 错位）; sim=0.0909 ngram=0.0
evidence_unit_semantic_no_match,140_u2,140,unit_text 唯一命中 clean id=260（parent_id 错位）; sim=0.08 ngram=0.0
evidence_unit_semantic_no_match,140_u3,140,unit_text 唯一命中 clean id=260（parent_id 错位）; sim=0.0282 ngram=0.0
evidence_unit_semantic_no_match,141_u1,141,unit_text 唯一命中 clean id=261（parent_id 错位）; sim=0.058 ngram=0.0
evidence_unit_semantic_no_match,141_u2,141,unit_text 唯一命中 clean id=261（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,141_u3,141,unit_text 唯一命中 clean id=261（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,141_u4,141,unit_text 唯一命中 clean id=261（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,141_u5,141,unit_text 唯一命中 clean id=261（parent_id 错位）; sim=0.0882 ngram=0.0
evidence_unit_semantic_no_match,142_u1,142,unit_text 唯一命中 clean id=262（parent_id 错位）; sim=0.122 ngram=0.0
evidence_unit_semantic_no_match,142_u2,142,unit_text 唯一命中 clean id=262（parent_id 错位）; sim=0.0649 ngram=0.0
evidence_unit_semantic_no_match,143_u1,143,unit_text 唯一命中 clean id=263（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,144_u1,144,unit_text 唯一命中 clean id=264（parent_id 错位）; sim=0.0296 ngram=0.0
evidence_unit_semantic_no_match,144_u2,144,unit_text 唯一命中 clean id=264（parent_id 错位）; sim=0.0205 ngram=0.0
evidence_unit_semantic_no_match,144_u3,144,unit_text 唯一命中 clean id=264（parent_id 错位）; sim=0.0103 ngram=0.0
evidence_unit_semantic_no_match,144_u4,144,unit_text 唯一命中 clean id=264（parent_id 错位）; sim=0.0707 ngram=0.2308
evidence_unit_semantic_no_match,144_u5,144,unit_text 唯一命中 clean id=264（parent_id 错位）; sim=0.0207 ngram=0.0
evidence_unit_semantic_no_match,145_u1,145,unit_text 唯一命中 clean id=265（parent_id 错位）; sim=0.0441 ngram=0.0
evidence_unit_semantic_no_match,145_u2,145,unit_text 唯一命中 clean id=265（parent_id 错位）; sim=0.0149 ngram=0.0
evidence_unit_semantic_no_match,145_u3,145,unit_text 唯一命中 clean id=265（parent_id 错位）; sim=0.0552 ngram=0.0
evidence_unit_semantic_no_match,145_u4,145,unit_text 唯一命中 clean id=265（parent_id 错位）; sim=0.0567 ngram=0.0
evidence_unit_semantic_no_match,145_u5,145,unit_text 唯一命中 clean id=265（parent_id 错位）; sim=0.0588 ngram=0.0
evidence_unit_semantic_no_match,146_u1,146,unit_text 唯一命中 clean id=266（parent_id 错位）; sim=0.0103 ngram=0.0588
evidence_unit_semantic_no_match,146_u2,146,unit_text 唯一命中 clean id=266（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,146_u3,146,unit_text 唯一命中 clean id=266（parent_id 错位）; sim=0.0053 ngram=0.0
evidence_unit_semantic_no_match,146_u4,146,unit_text 唯一命中 clean id=266（parent_id 错位）; sim=0.0156 ngram=0.0
evidence_unit_semantic_no_match,146_u5,146,unit_text 唯一命中 clean id=266（parent_id 错位）; sim=0.0052 ngram=0.0
evidence_unit_semantic_no_match,147_u1,147,unit_text 唯一命中 clean id=267（parent_id 错位）; sim=0.0184 ngram=0.0
evidence_unit_semantic_no_match,147_u2,147,unit_text 唯一命中 clean id=267（parent_id 错位）; sim=0.0283 ngram=0.0
evidence_unit_semantic_no_match,147_u3,147,unit_text 唯一命中 clean id=267（parent_id 错位）; sim=0.0455 ngram=0.0
evidence_unit_semantic_no_match,147_u4,147,unit_text 唯一命中 clean id=267（parent_id 错位）; sim=0.0193 ngram=0.0
evidence_unit_semantic_no_match,148_u1,148,unit_text 唯一命中 clean id=268（parent_id 错位）; sim=0.0725 ngram=0.0
evidence_unit_semantic_no_match,149_u1,149,unit_text 唯一命中 clean id=269（parent_id 错位）; sim=0.0571 ngram=0.0
evidence_unit_semantic_no_match,149_u2,149,unit_text 唯一命中 clean id=269（parent_id 错位）; sim=0.0235 ngram=0.0
evidence_unit_semantic_no_match,149_u3,149,unit_text 唯一命中 clean id=269（parent_id 错位）; sim=0.0562 ngram=0.0
evidence_unit_semantic_no_match,149_u4,149,unit_text 唯一命中 clean id=269（parent_id 错位）; sim=0.0241 ngram=0.0
evidence_unit_semantic_no_match,150_u1,150,unit_text 唯一命中 clean id=270（parent_id 错位）; sim=0.0354 ngram=0.0
evidence_unit_semantic_no_match,150_u2,150,unit_text 唯一命中 clean id=270（parent_id 错位）; sim=0.0531 ngram=0.0
evidence_unit_semantic_no_match,151_u1,151,unit_text 唯一命中 clean id=271（parent_id 错位）; sim=0.0247 ngram=0.0
evidence_unit_semantic_no_match,151_u2,151,unit_text 唯一命中 clean id=271（parent_id 错位）; sim=0.0213 ngram=0.0
evidence_unit_semantic_no_match,151_u3,151,unit_text 唯一命中 clean id=271（parent_id 错位）; sim=0.0449 ngram=0.0
evidence_unit_semantic_no_match,151_u4,151,unit_text 唯一命中 clean id=271（parent_id 错位）; sim=0.0233 ngram=0.0
evidence_unit_semantic_no_match,151_u5,151,unit_text 唯一命中 clean id=271（parent_id 错位）; sim=0.05 ngram=0.0
evidence_unit_semantic_no_match,152_u1,152,unit_text 唯一命中 clean id=272（parent_id 错位）; sim=0.064 ngram=0.0
evidence_unit_semantic_no_match,153_u1,153,unit_text 唯一命中 clean id=273（parent_id 错位）; sim=0.0136 ngram=0.0
evidence_unit_semantic_no_match,154_u1,154,unit_text 唯一命中 clean id=274（parent_id 错位）; sim=0.0343 ngram=0.0
evidence_unit_semantic_no_match,155_u1,155,unit_text 唯一命中 clean id=275（parent_id 错位）; sim=0.0159 ngram=0.0
evidence_unit_semantic_no_match,155_u2,155,unit_text 唯一命中 clean id=275（parent_id 错位）; sim=0.021 ngram=0.0
evidence_unit_semantic_no_match,155_u3,155,unit_text 唯一命中 clean id=275（parent_id 错位）; sim=0.0159 ngram=0.2
evidence_unit_semantic_no_match,156_u1,156,unit_text 唯一命中 clean id=276（parent_id 错位）; sim=0.0165 ngram=0.0
evidence_unit_semantic_no_match,157_u1,157,unit_text 唯一命中 clean id=277（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,158_u1,158,unit_text 唯一命中 clean id=278（parent_id 错位）; sim=0.0061 ngram=0.0
evidence_unit_semantic_no_match,158_u2,158,unit_text 唯一命中 clean id=278（parent_id 错位）; sim=0.0182 ngram=0.0
evidence_unit_semantic_no_match,159_u1,159,unit_text 唯一命中 clean id=279（parent_id 错位）; sim=0.0611 ngram=0.069
evidence_unit_semantic_no_match,159_u2,159,unit_text 唯一命中 clean id=279（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,160_u1,160,unit_text 唯一命中 clean id=280（parent_id 错位）; sim=0.0938 ngram=0.0
evidence_unit_semantic_no_match,160_u2,160,unit_text 唯一命中 clean id=280（parent_id 错位）; sim=0.0615 ngram=0.0
evidence_unit_semantic_no_match,160_u3,160,unit_text 唯一命中 clean id=280（parent_id 错位）; sim=0.0896 ngram=0.0
evidence_unit_semantic_no_match,160_u4,160,unit_text 唯一命中 clean id=280（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,160_u5,160,unit_text 唯一命中 clean id=280（parent_id 错位）; sim=0.0882 ngram=0.0
evidence_unit_semantic_no_match,161_u1,161,unit_text 唯一命中 clean id=281（parent_id 错位）; sim=0.0882 ngram=0.0
evidence_unit_semantic_no_match,162_u1,162,unit_text 唯一命中 clean id=282（parent_id 错位）; sim=0.0194 ngram=0.0
evidence_unit_semantic_no_match,162_u2,162,unit_text 唯一命中 clean id=282（parent_id 错位）; sim=0.0206 ngram=0.0
evidence_unit_semantic_no_match,162_u3,162,unit_text 唯一命中 clean id=282（parent_id 错位）; sim=0.0577 ngram=0.0
evidence_unit_semantic_no_match,163_u1,163,unit_text 唯一命中 clean id=283（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,163_u2,163,unit_text 唯一命中 clean id=283（parent_id 错位）; sim=0.0253 ngram=0.0
evidence_unit_semantic_no_match,164_u1,164,unit_text 唯一命中 clean id=284（parent_id 错位）; sim=0.0923 ngram=0.0
evidence_unit_semantic_no_match,164_u2,164,unit_text 唯一命中 clean id=284（parent_id 错位）; sim=0.0625 ngram=0.0
evidence_unit_semantic_no_match,165_u1,165,unit_text 唯一命中 clean id=285（parent_id 错位）; sim=0.0258 ngram=0.0
evidence_unit_semantic_no_match,166_u1,166,unit_text 唯一命中 clean id=286（parent_id 错位）; sim=0.0206 ngram=0.0
evidence_unit_semantic_no_match,166_u2,166,unit_text 唯一命中 clean id=286（parent_id 错位）; sim=0.0192 ngram=0.0
evidence_unit_semantic_no_match,166_u3,166,unit_text 唯一命中 clean id=286（parent_id 错位）; sim=0.0227 ngram=0.0
evidence_unit_semantic_no_match,167_u1,167,unit_text 唯一命中 clean id=287（parent_id 错位）; sim=0.0408 ngram=0.0
evidence_unit_semantic_no_match,167_u2,167,unit_text 唯一命中 clean id=287（parent_id 错位）; sim=0.1008 ngram=0.0
evidence_unit_semantic_no_match,167_u3,167,unit_text 唯一命中 clean id=287（parent_id 错位）; sim=0.0404 ngram=0.0
evidence_unit_semantic_no_match,168_u1,168,unit_text 唯一命中 clean id=288（parent_id 错位）; sim=0.0381 ngram=0.0
evidence_unit_semantic_no_match,169_u1,169,unit_text 唯一命中 clean id=289（parent_id 错位）; sim=0.0292 ngram=0.0
evidence_unit_semantic_no_match,170_u1,170,unit_text 唯一命中 clean id=290（parent_id 错位）; sim=0.1261 ngram=0.0333
evidence_unit_semantic_no_match,171_u1,171,unit_text 唯一命中 clean id=291（parent_id 错位）; sim=0.0571 ngram=0.0
evidence_unit_semantic_no_match,171_u2,171,unit_text 唯一命中 clean id=291（parent_id 错位）; sim=0.0909 ngram=0.0
evidence_unit_semantic_no_match,171_u3,171,unit_text 唯一命中 clean id=291（parent_id 错位）; sim=0.0896 ngram=0.0
evidence_unit_semantic_no_match,171_u4,171,unit_text 唯一命中 clean id=291（parent_id 错位）; sim=0.0615 ngram=0.0
evidence_unit_semantic_no_match,171_u5,171,unit_text 唯一命中 clean id=291（parent_id 错位）; sim=0.0656 ngram=0.0
evidence_unit_semantic_no_match,171_u6,171,unit_text 唯一命中 clean id=291（parent_id 错位）; sim=0.0635 ngram=0.0
evidence_unit_semantic_no_match,172_u1,172,unit_text 唯一命中 clean id=292（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,172_u2,172,unit_text 唯一命中 clean id=292（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,172_u3,172,unit_text 唯一命中 clean id=292（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,172_u4,172,unit_text 唯一命中 clean id=292（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,172_u5,172,unit_text 唯一命中 clean id=292（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,173_u1,173,unit_text 唯一命中 clean id=293（parent_id 错位）; sim=0.0635 ngram=0.0
evidence_unit_semantic_no_match,173_u2,173,unit_text 唯一命中 clean id=293（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,173_u3,173,unit_text 唯一命中 clean id=293（parent_id 错位）; sim=0.1017 ngram=0.0
evidence_unit_semantic_no_match,174_u1,174,unit_text 唯一命中 clean id=294（parent_id 错位）; sim=0.0571 ngram=0.0
evidence_unit_semantic_no_match,175_u1,175,unit_text 唯一命中 clean id=295（parent_id 错位）; sim=0.0556 ngram=0.0
evidence_unit_semantic_no_match,175_u2,175,unit_text 唯一命中 clean id=295（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,176_u1,176,unit_text 唯一命中 clean id=296（parent_id 错位）; sim=0.0462 ngram=0.0
evidence_unit_semantic_no_match,177_u1,177,unit_text 唯一命中 clean id=297（parent_id 错位）; sim=0.0851 ngram=0.0
evidence_unit_semantic_no_match,178_u1,178,unit_text 唯一命中 clean id=298（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,178_u2,178,unit_text 唯一命中 clean id=298（parent_id 错位）; sim=0.0723 ngram=0.0
evidence_unit_semantic_no_match,178_u3,178,unit_text 唯一命中 clean id=298（parent_id 错位）; sim=0.0533 ngram=0.0
evidence_unit_semantic_no_match,178_u4,178,unit_text 唯一命中 clean id=298（parent_id 错位）; sim=0.0449 ngram=0.0
evidence_unit_semantic_no_match,178_u5,178,unit_text 唯一命中 clean id=298（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,179_u1,179,unit_text 唯一命中 clean id=299（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,179_u2,179,unit_text 唯一命中 clean id=299（parent_id 错位）; sim=0.0606 ngram=0.0
evidence_unit_semantic_no_match,179_u3,179,unit_text 唯一命中 clean id=299（parent_id 错位）; sim=0.0588 ngram=0.0
evidence_unit_semantic_no_match,180_u1,180,unit_text 唯一命中 clean id=300（parent_id 错位）; sim=0.0455 ngram=0.0
evidence_unit_semantic_no_match,180_u2,180,unit_text 唯一命中 clean id=300（parent_id 错位）; sim=0.0909 ngram=0.0
evidence_unit_semantic_no_match,180_u3,180,unit_text 唯一命中 clean id=300（parent_id 错位）; sim=0.04 ngram=0.0
evidence_unit_semantic_no_match,180_u4,180,unit_text 唯一命中 clean id=300（parent_id 错位）; sim=0.0488 ngram=0.0
evidence_unit_semantic_no_match,180_u5,180,unit_text 唯一命中 clean id=300（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,181_u1,181,unit_text 唯一命中 clean id=301（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,181_u2,181,unit_text 唯一命中 clean id=301（parent_id 错位）; sim=0.037 ngram=0.0
evidence_unit_semantic_no_match,182_u1,182,unit_text 唯一命中 clean id=302（parent_id 错位）; sim=0.0588 ngram=0.0
evidence_unit_semantic_no_match,183_u1,183,unit_text 唯一命中 clean id=303（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,183_u2,183,unit_text 唯一命中 clean id=303（parent_id 错位）; sim=0.0377 ngram=0.0
evidence_unit_semantic_no_match,184_u1,184,unit_text 唯一命中 clean id=304（parent_id 错位）; sim=0.0667 ngram=0.0
evidence_unit_semantic_no_match,184_u2,184,unit_text 唯一命中 clean id=304（parent_id 错位）; sim=0.0635 ngram=0.0
evidence_unit_semantic_no_match,184_u3,184,unit_text 唯一命中 clean id=304（parent_id 错位）; sim=0.0708 ngram=0.0
evidence_unit_semantic_no_match,184_u4,184,unit_text 唯一命中 clean id=304（parent_id 错位）; sim=0.0762 ngram=0.0
evidence_unit_semantic_no_match,184_u5,184,unit_text 唯一命中 clean id=304（parent_id 错位）; sim=0.0893 ngram=0.0
evidence_unit_semantic_no_match,185_u1,185,unit_text 唯一命中 clean id=305（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,185_u2,185,unit_text 唯一命中 clean id=305（parent_id 错位）; sim=0.027 ngram=0.0
evidence_unit_semantic_no_match,185_u3,185,unit_text 唯一命中 clean id=305（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,185_u4,185,unit_text 唯一命中 clean id=305（parent_id 错位）; sim=0.0519 ngram=0.0
evidence_unit_semantic_no_match,185_u5,185,unit_text 唯一命中 clean id=305（parent_id 错位）; sim=0.0274 ngram=0.0
evidence_unit_semantic_no_match,185_u6,185,unit_text 唯一命中 clean id=305（parent_id 错位）; sim=0.0278 ngram=0.0
evidence_unit_semantic_no_match,186_u1,186,unit_text 唯一命中 clean id=306（parent_id 错位）; sim=0.0795 ngram=0.0
evidence_unit_semantic_no_match,186_u2,186,unit_text 唯一命中 clean id=306（parent_id 错位）; sim=0.0157 ngram=0.0
evidence_unit_semantic_no_match,187_u1,187,unit_text 唯一命中 clean id=307（parent_id 错位）; sim=0.0233 ngram=0.0
evidence_unit_semantic_no_match,187_u2,187,unit_text 唯一命中 clean id=307（parent_id 错位）; sim=0.06 ngram=0.0
evidence_unit_semantic_no_match,188_u1,188,unit_text 唯一命中 clean id=308（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,188_u2,188,unit_text 唯一命中 clean id=308（parent_id 错位）; sim=0.0455 ngram=0.0
evidence_unit_semantic_no_match,189_u1,189,unit_text 唯一命中 clean id=309（parent_id 错位）; sim=0.0638 ngram=0.0
evidence_unit_semantic_no_match,190_u1,190,unit_text 唯一命中 clean id=310（parent_id 错位）; sim=0.0879 ngram=0.0
evidence_unit_semantic_no_match,190_u2,190,unit_text 唯一命中 clean id=310（parent_id 错位）; sim=0.098 ngram=0.0
evidence_unit_semantic_no_match,191_u1,191,unit_text 唯一命中 clean id=311（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,192_u1,192,unit_text 唯一命中 clean id=312（parent_id 错位）; sim=0.0488 ngram=0.0
evidence_unit_semantic_no_match,193_u1,193,unit_text 唯一命中 clean id=313（parent_id 错位）; sim=0.04 ngram=0.0
evidence_unit_semantic_no_match,193_u2,193,unit_text 唯一命中 clean id=313（parent_id 错位）; sim=0.0444 ngram=0.0
evidence_unit_semantic_no_match,193_u3,193,unit_text 唯一命中 clean id=313（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,194_u1,194,unit_text 唯一命中 clean id=314（parent_id 错位）; sim=0.0632 ngram=0.0
evidence_unit_semantic_no_match,195_u1,195,unit_text 唯一命中 clean id=315（parent_id 错位）; sim=0.0899 ngram=0.0
evidence_unit_semantic_no_match,195_u2,195,unit_text 唯一命中 clean id=315（parent_id 错位）; sim=0.1489 ngram=0.0
evidence_unit_semantic_no_match,196_u1,196,unit_text 唯一命中 clean id=316（parent_id 错位）; sim=0.0323 ngram=0.0
evidence_unit_semantic_no_match,196_u2,196,unit_text 唯一命中 clean id=316（parent_id 错位）; sim=0.1154 ngram=0.0
evidence_unit_semantic_no_match,197_u1,197,unit_text 唯一命中 clean id=317（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,197_u2,197,unit_text 唯一命中 clean id=317（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,198_u1,198,unit_text 唯一命中 clean id=318（parent_id 错位）; sim=0.069 ngram=0.0
evidence_unit_semantic_no_match,199_u1,199,unit_text 唯一命中 clean id=319（parent_id 错位）; sim=0.0952 ngram=0.0
evidence_unit_semantic_no_match,199_u2,199,unit_text 唯一命中 clean id=319（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,199_u3,199,unit_text 唯一命中 clean id=319（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,199_u4,199,unit_text 唯一命中 clean id=319（parent_id 错位）; sim=0.0385 ngram=0.0
evidence_unit_semantic_no_match,199_u5,199,unit_text 唯一命中 clean id=319（parent_id 错位）; sim=0.0845 ngram=0.0
evidence_unit_semantic_no_match,200_u1,200,unit_text 唯一命中 clean id=320（parent_id 错位）; sim=0.0526 ngram=0.0
evidence_unit_semantic_no_match,201_u1,201,unit_text 唯一命中 clean id=321（parent_id 错位）; sim=0.0833 ngram=0.0
evidence_unit_semantic_no_match,202_u1,202,unit_text 唯一命中 clean id=322（parent_id 错位）; sim=0.0444 ngram=0.0
evidence_unit_semantic_no_match,203_u1,203,unit_text 唯一命中 clean id=323（parent_id 错位）; sim=0.0896 ngram=0.0
evidence_unit_semantic_no_match,203_u2,203,unit_text 唯一命中 clean id=323（parent_id 错位）; sim=0.0426 ngram=0.0
evidence_unit_semantic_no_match,204_u1,204,unit_text 唯一命中 clean id=324（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,204_u2,204,unit_text 唯一命中 clean id=324（parent_id 错位）; sim=0.1212 ngram=0.0667
evidence_unit_semantic_no_match,205_u1,205,unit_text 唯一命中 clean id=325（parent_id 错位）; sim=0.0263 ngram=0.0
evidence_unit_semantic_no_match,205_u2,205,unit_text 唯一命中 clean id=325（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,205_u3,205,unit_text 唯一命中 clean id=325（parent_id 错位）; sim=0.0513 ngram=0.0
evidence_unit_semantic_no_match,206_u1,206,unit_text 唯一命中 clean id=326（parent_id 错位）; sim=0.0267 ngram=0.0
evidence_unit_semantic_no_match,206_u2,206,unit_text 唯一命中 clean id=326（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,207_u1,207,unit_text 唯一命中 clean id=327（parent_id 错位）; sim=0.0342 ngram=0.0
evidence_unit_semantic_no_match,208_u1,208,unit_text 唯一命中 clean id=328（parent_id 错位）; sim=0.0816 ngram=0.0
evidence_unit_semantic_no_match,208_u2,208,unit_text 唯一命中 clean id=328（parent_id 错位）; sim=0.1081 ngram=0.0
evidence_unit_semantic_no_match,209_u1,209,unit_text 唯一命中 clean id=329（parent_id 错位）; sim=0.1356 ngram=0.0
evidence_unit_semantic_no_match,210_u1,210,unit_text 唯一命中 clean id=330（parent_id 错位）; sim=0.0488 ngram=0.0
evidence_unit_semantic_no_match,210_u2,210,unit_text 唯一命中 clean id=330（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,211_u1,211,unit_text 唯一命中 clean id=331（parent_id 错位）; sim=0.1852 ngram=0.0
evidence_unit_semantic_no_match,211_u2,211,unit_text 唯一命中 clean id=331（parent_id 错位）; sim=0.1212 ngram=0.0
evidence_unit_semantic_no_match,211_u3,211,unit_text 唯一命中 clean id=331（parent_id 错位）; sim=0.1333 ngram=0.0
evidence_unit_semantic_no_match,211_u4,211,unit_text 唯一命中 clean id=331（parent_id 错位）; sim=0.15 ngram=0.0
evidence_unit_semantic_no_match,211_u5,211,unit_text 唯一命中 clean id=331（parent_id 错位）; sim=0.0606 ngram=0.0
evidence_unit_semantic_no_match,212_u1,212,unit_text 唯一命中 clean id=332（parent_id 错位）; sim=0.0 ngram=0.0
evidence_unit_semantic_no_match,212_u2,212,unit_text 唯一命中 clean id=332（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,212_u3,212,unit_text 唯一命中 clean id=332（parent_id 错位）; sim=0.0333 ngram=0.0
evidence_unit_semantic_no_match,213_u1,213,unit_text 唯一命中 clean id=333（parent_id 错位）; sim=0.0299 ngram=0.0
evidence_unit_semantic_no_match,213_u2,213,unit_text 唯一命中 clean id=333（parent_id 错位）; sim=0.0548 ngram=0.0
evidence_unit_semantic_no_match,214_u1,214,unit_text 唯一命中 clean id=334（parent_id 错位）; sim=0.0592 ngram=0.0
evidence_unit_semantic_no_match,215_u1,215,unit_text 唯一命中 clean id=335（parent_id 错位）; sim=0.0741 ngram=0.0
evidence_unit_semantic_no_match,215_u2,215,unit_text 唯一命中 clean id=335（parent_id 错位）; sim=0.0741 ngram=0.0
evidence_unit_semantic_no_match,215_u3,215,unit_text 唯一命中 clean id=335（parent_id 错位）; sim=0.0833 ngram=0.0
evidence_unit_semantic_no_match,216_u1,216,unit_text 唯一命中 clean id=336（parent_id 错位）; sim=0.0455 ngram=0.0
evidence_unit_semantic_no_match,217_u1,217,unit_text 唯一命中 clean id=337（parent_id 错位）; sim=0.0769 ngram=0.0
evidence_unit_semantic_no_match,218_u1,218,unit_text 唯一命中 clean id=338（parent_id 错位）; sim=0.0971 ngram=0.0
