id,source_type,date,channel,raw_text,url,segment_guess,platform_source,window_tag,theme_bucket,thread_or_video_title,reply_type
125,NGA,2026-04-01 11:26,NGA_w1,我没见过ap米利欧？真给你幽默完了你出ap我不看伤害看什么，要看功能性不会出辅助装？你出ap装一把六神下来多少cd？全部技能服务一个踢皮球，你什么绝活哥q技能这么好中？ ad前期缩塔捡人头有什么问题？你倒是告诉我你怎么转型，卖装备不要钱？转型穿透你出法穿还是物穿？你把把红包雨？卡莎我算你还有黄昏和纳什魔切，卢登完转三进化，老鼠混伤怎么做？ 收收你的神通吧，真法师绝活哥估摸着在中路上分呢，大乱斗丢子还不混呢 坦克能开团，刺客能秒c，全都为战士ad提供环境收割，你丢子能干嘛？摸奖，混输出，站的比谁都后面，看到团不过就开始往家里跑。 搞搞清楚，不是不喜欢丢子所以说丢子混，是丢子混所以不喜欢丢子。你要是玩球女狐狸打团能控到对面ad一套带走，黄鸡维克托能收割战场，毛笔人火男团战技能爆炸伤害，这种我都不会说是丢子，开团盯着你开叫尊重。打个团只会站后面，闪现不是逃跑就是k头，技能只能打到上来冲你的前排还以为自己老有操作了，这叫丢子。这种人就是我牛头一个二连起来直接接ctrl3给你敲丧钟,https://bbs.nga.cn/read.php?tid=46478923&page=3#postcontent46,team_interaction,NGA,w1,team_interaction,把把4.5个丢子真是打得不想开游戏了,recent_reply
126,NGA,2026-03-31 16:54,NGA_w1,丢子为什么现在自带贬义色彩，是因为玩这种东西的，就是体感畜的人多。你可以喷我隐藏分低ICU大乱斗，但我个人看下来就是会有包括但不限于 老鼠卡莎女枪等不看阵容(全队唯一ad/对面大肉没人处理)依旧出ap 四五个大件死活不掏大法穿 残疫爱好者 选个软辅出卢登 以为能c不做冰杖重伤 喜欢玩拉克丝豹女 海克斯还喜欢选由心及物，没事出两件蓝量装搞不好再带个大天使 沟槽的wegame评分伤害低承伤低蹭局势死的少然后盗mvpsvp 你要真是法师糕手天天拿大核下能兜底打输出上能找机会秒ad开团，那也没必要把自己划进春绿丢子一类 玩个丢子还给自己优越起来了？坦克要抓机会开团或者看阵容保后排反手，牺牲自己游戏体验来弥补团队短板提高团队胜率；战士刺客要看进场时机，什么时候该打一套拉开什么时候allin，操作要细不然伤害不一定够；adc更是被针对也是输出核心，就算被开指不定还能靠吸血拉扯继续输出。大家都在是在刀尖上操作的人，你丢子是个什么东西？预判中技能和走位躲技能也叫操作的话什么英雄不要操作？互丢局我还算你热血沸腾的对局，有前排的局不就是躲在前排后面丢对面？除了几个真能当英雄的法师，丢子就是前期上点压力，后期老实做功能性蹭局势。 看你那发言，丢子清兵还要考虑？兵线进塔就是丢子不干事。玩的那几个英雄也就木木泰坦能开团，也都是假坦克出全肉也脆的要死。你这种人我以前也碰到过两个，不看阵容只玩丢子，被冲脸杀了就说煞笔英雄纯靠数值一点操作都不需要，结果自己去玩轻装战士玩的像屎进去就死。 膈应心之钢是对的，无脑心之钢就是蠢。但是亚索胜率第11,https://bbs.nga.cn/read.php?tid=46478923&page=1#postcontent16,team_interaction,NGA,w1,team_interaction,把把4.5个丢子真是打得不想开游戏了,recent_reply
127,NGA,2026-03-31 11:40,NGA_w1,大部分对局全是丢子在那隔着屏幕互相丢，不加入吧基本游戏体验还不如挂机，加入吧，又实在是觉得毫无交互体验，丢子能玩的海克斯太多了。我感觉很多丢子玩家对近战玩家的恶意来源于那些无脑钢，乱冲的近战导致游戏体验不好，但是前排尽职尽责挨打抗伤害的时候碰到那些瞎丢瞎玩的后排时又找谁说理去呢是吧。我想体验一下新龙女的肉搏能力，选了10把，只有1把对面有个曙光，其余全是法师ad刺客，真给我打得人麻了。现在只有js能带来愉悦，如果再来个裁决使将会是绝杀。,https://bbs.nga.cn/read.php?tid=46478923&page=1#postcontent0,balance_mechanic,NGA,w1,balance_mechanic,把把4.5个丢子真是打得不想开游戏了,op_context
128,NGA,2026-03-31 11:25,NGA_w1,现在怒气增长吃终极技能急速，残疫、钢壁甚至猎魔人都能增加怒气获取，但偏偏不吃技能急速，公理圆弧效果也不能直接涨一截怒气。不清楚会不会吃全凭身法，但应该会吃“终极唤醒”和“和我一起困在这里”加的终极技能急速。但我觉得最胡的应该是三面包彩蛋了，直接250终极技能急速。,https://bbs.nga.cn/read.php?tid=46474538&page=1#postcontent11,balance_mechanic,NGA,w1,balance_mechanic,龙女怒气获取太难受了,recent_reply
129,NGA,2026-03-30 17:26,NGA_w1,打了把挺胡的，但是问题是一波团打完，推不平对面的话，等对面复活是绝对没怒开大的，导致就是回合制，最后输掉游戏。讲道理我这把23分钟26w伤害已经很尽力了,https://bbs.nga.cn/read.php?tid=46474538&page=1#postcontent0,balance_mechanic,NGA,w1,balance_mechanic,龙女怒气获取太难受了,op_context
130,NGA,2026-03-31 00:12,NGA_w1,打陀螺主Q，打丢子主E，火炬影焰法穿鞋公式三件，辣椒油或者坦克多补双烧，前排多再出峡谷游龙。池子太好了有点莉莉娅基础的很容易游龙，近可抽近战陀螺、远可恶心丢子，稍微来点熟练度就是没有缺点的AP，很难防莉莉娅进场。,https://bbs.nga.cn/read.php?tid=46476228&page=1#postcontent12,hero_experience,NGA,w1,hero_experience,海斗莉莉娅到底怎么玩？,recent_reply
131,NGA,2026-03-31 08:42,NGA_w1,把不出鞋的毛病改了就行，前期有鞋没鞋就是遛狗和被遛的区别。对面控少法穿鞋，控多魔抗鞋。比买大件省的钱拿去锻体就行。经济一样的经济出一个大件和魔抗鞋+2次锻体差不多。莉莉娅池子比较干净是一方面，通用海克斯都能消化是另一优势。平A短手不像狐狸一样一堆射手海克斯。肉海克斯也有用。,https://bbs.nga.cn/read.php?tid=46476228&page=2#postcontent20,balance_mechanic,NGA,w1,balance_mechanic,海斗莉莉娅到底怎么玩？,recent_reply
132,NGA,2026-03-29 07:00,NGA_w1,拿到一把蛇女虚空裂隙+吸血习性+冰寒，队友还有个炼金，团一打起来两大摊缚地给地上铺满，然后我q都懒得按eeeeeeee对面被虚空裂隙+冰寒减速走又走不动位移又交不出来，大招看哪里人多往哪按都不管能不能晕住把裂隙触发出来了就行。感觉往键盘上撒把米放只鸡来啄都能打赢,https://bbs.nga.cn/read.php?tid=46451434&_fp=2&page=3#postcontent45,balance_mechanic,NGA,w1,balance_mechanic,这海斗已经被虚空裂隙毁完了,recent_reply
133,NGA,2026-03-27 01:17,NGA_w1,今天刚打一把，对面酸辣粉第一个裂隙把我们五个压着打，抗压到第二个海克斯我们卡特也拿到了，直接翻身做主人把对面平推了,https://bbs.nga.cn/read.php?tid=46451434&_fp=2&page=1#postcontent11,balance_mechanic,NGA,w1,balance_mechanic,这海斗已经被虚空裂隙毁完了,recent_reply
134,NGA,2026-03-29 18:08,NGA_w1,上次碰到一个奥恩，玩一整把玩到接近20分钟了大招一次二段羊都没撞到过(不是被打断，就是他自己二段撞不到)，我问了句：20分钟了还没学会放大？他就说：你这么厉害你带我赢吧然后就挂机去泉水里跳舞了,https://bbs.nga.cn/read.php?tid=46465247&_fp=2&page=1#postcontent4,team_interaction,NGA,w1,team_interaction,有的队友我get不到他破防的点,recent_reply
135,NGA,2026-03-29 10:52,NGA_w1,有一把我们女警打团一点伤害都没有，点开tab看了一眼万瞄飓风的女警。我公屏问了一句哥们你这装备有伤害吗，他就挂机骂我出装警察，娱乐模式还要指指点点，然后说自己无所谓输了就输了。后面我们4打5推到对面水晶他来了一句为什么不投降，看可能要赢了又自己走出来打打团。不清楚这种队友脑回路是什么样的，我也没教他出什么选什么海克斯也没言语骂他，如果这陈述事实也算骂人那我没得说了。虽然输了这把是真的爽，回归基本功巨杀缩小引擎的人马，对面还基本上是战士刺客，玩一把爽一年。,https://bbs.nga.cn/read.php?tid=46465247&_fp=2&page=1#postcontent0,team_interaction,NGA,w1,team_interaction,有的队友我get不到他破防的点,op_context
136,NGA,2026-03-29 13:27,NGA_w1,常年单排路人补前排，都是号角眼泪出门。如果队友抽象就开钢自己玩自己的。如果队友靠谱就公式化败魔兰盾，这时候出完两件套对面c位大概率没做穿透，可以爽游龙五分钟。如果对面是收集者ad，我喜欢直接裸个冰心看他打团发呆。如果对面刺客多自己这边偏丢我都考虑做一件肉之后尽量早点做骑士保下c位。心之钢纯纯是自己摆烂才会出的装备。,https://bbs.nga.cn/read.php?tid=46466189&_fp=2&page=1#postcontent0,balance_mechanic,NGA,w1,balance_mechanic,感觉队友靠谱的话，不出钢的坦克厉害很多,op_context
137,NGA,2026-03-28 16:24,NGA_w1,火男看阵容，遇到丢子和刺客时挺拉的。遇到坦克和笨b一点的战士就非常爽。我玩丢子的时候完全不怕火男，但是玩肉看到个火男就很烦,https://bbs.nga.cn/read.php?tid=46457021&_fp=3&page=1#postcontent15,hero_experience,NGA,w1,hero_experience,火男技能强度，简直就是海斗的烂神,recent_reply
138,NGA,2026-03-29 05:34,NGA_w1,遥想当年还是神话版本，讯刃还是攻击力。我玩了一把野排卢仙，你想象一下，我的后面一个丁真一个娜美，我的前面一个布隆一个日女，纯纯人型自走炮。我清楚记得对面有个女枪，对面一开大，你懂那种布隆加盾火光四射，五人稳步前进的救赎感吗？那把我杀了52个 500攻击力饮血红药丁真娜美带个布隆被动的卢仙，现在想想都直流水,https://bbs.nga.cn/read.php?tid=46463095&_fp=3&page=1#postcontent4,hero_experience,NGA,w1,hero_experience,普通的大乱斗，我居然能体验到野队四人牵一狗,recent_reply
139,NGA,2026-03-30 11:26,NGA_w1,说实话没啥用，加一起就比循环往复强一点。考虑到还要分三次发给你，循环往复拿到直接就全技能60技能急速，我甚至觉得三个加一起不如循环往复。,https://bbs.nga.cn/read.php?tid=46472029&_fp=2&page=1#postcontent2,balance_mechanic,NGA,w1,balance_mechanic,面包羁绊凑齐了，但是队友太猛没来的及爽,recent_reply
140,NGA,2026-03-30 10:18,NGA_w1,差不多吧，反正炽天使是换不掉，打的太后期了，带炽天使蓝也不够用，这把主要是掷骰羁绊来的早，锻体早，法穿cd啥的锻的多，对面也就一个特别肉，所以还能打动。3个大肉局躺平吧，普通法师等死就可以了，后面玩了把尤里卡+掷骰锻体的火男，对面狗熊蒙多+羊，毫无还手之力。,https://bbs.nga.cn/read.php?tid=46469086&_fp=2&page=1#postcontent8,balance_mechanic,NGA,w1,balance_mechanic,打了半个多小时，真尼玛累,recent_reply
141,NGA,2026-03-29 11:50,NGA_w1,匹配机制就导致了一旦你连胜或者连败，要把你近期胜率“拉”回五十接下来就会反向连胜连败，说实话相当脑残,https://bbs.nga.cn/read.php?tid=46465543&_fp=2&page=1#postcontent2,balance_mechanic,NGA,w1,balance_mechanic,这大乱斗匹配机制真有问题吧，不是大连胜就是大连败，已经好几次这样了,recent_reply
142,NGA,2026-03-30 15:21,NGA_w1,是的，尤其是单排的时候连胜多了就很容易遇到畜生，选个提莫也没有物转法第一个就出收集者，除了k头其他时间就像在四打五然后队友也不点，硬坐十几分钟牢体验拉满了。如果匹配机制公平就应该把这种提莫和不爱点的人绑死在一起玩一辈子，互相抽象互相快乐,https://bbs.nga.cn/read.php?tid=46465543&_fp=2&page=2#postcontent20,balance_mechanic,NGA,w1,balance_mechanic,这大乱斗匹配机制真有问题吧，不是大连胜就是大连败，已经好几次这样了,recent_reply
143,NGA,2026-03-29 19:58,NGA_w1,主要是你不知道会匹配到什么人和海克斯。我之前一把开局掉线，连回来的时候队友两个天胡哥顶在二塔，两边一塔都掉了。还有前几天一把，3分钟掉一塔，5分钟掉二塔，被人狂越塔杀，完全还不了手，结果对面发癫连送几波给我们反推赢了。,https://bbs.nga.cn/read.php?tid=46465543&_fp=2&page=1#postcontent13,balance_mechanic,NGA,w1,balance_mechanic,这大乱斗匹配机制真有问题吧，不是大连胜就是大连败，已经好几次这样了,recent_reply
144,NGA,2026-03-29 20:54,NGA_w1,但能一队五个人三个人乱出忍不了了。第一个干的是剑圣。在对面开局俩肉进游戏三腰带，自己选接二连三的情况下，第一件掏了个收集者。第二个干的是冰女。你说残疫很关键我能理解，但你第二件出了个时光杖？第三件金身是要防什么，对面这阵容需要你e进去开团吗？最后大虫子也干了。四下雪天能出全肉的啊，但凡黑屏的时候读读描述呢。唯一的ap装是时光杖，怎么又是你，这是什么很超模的装备吗？,https://bbs.nga.cn/read.php?tid=46468680&_fp=2&page=1#postcontent0,balance_mechanic,NGA,w1,balance_mechanic,我本来不想当出装警察的,op_context
145,NGA,2026-03-30 11:50,NGA_w1,如果队友这种出装你还需要出警的话，那我可不可以说你魔抗做得太晚了，对面4个AP伤害+1个半肉AD，你前三件都不出个魔抗，狂徒优先级有那么高么？你有多少机会能脱战？你还怪大虫子出肉和冰女出时光沙漏，这俩如果不出点肉，你没血后撤谁上去拉仇恨抗伤害？,https://bbs.nga.cn/read.php?tid=46468680&_fp=2&page=1#postcontent5,balance_mechanic,NGA,w1,balance_mechanic,我本来不想当出装警察的,recent_reply
146,NGA,2026-03-30 00:18,NGA_w1,昨天有四把脑溢血，一把是被对面当猪杀了最后人头比是十几比六十多，队友就是不投。一把队友抢我五杀，四杀之后对面满血来我面前送给我，然后有个队友就过来给我抢了，我技能放完在慢慢a妖姬过来就是一套丝滑连招给我抢了，然后还亮个表情。一把队友剑魔，出门打了几波团剑魔一个人头没捞到，然后来了句人头你们都拿你们发育起来你们c然后就在后面玩泥巴，不打架不挂机，就挂在后面吃经验吃血包，恶心死我了。最脑溢血的是第八连败，明明能赢的，对面先死一个，然后我们劣势打赢团了，杰斯四杀，我们这边就我死了，剩四个残血，推到基地还剩一半血对面最先死的复活了，然后杰斯带着剩下三个冲泉水要拿五杀，冷知识，一波团最先死的复活又被杀是不算五杀的然后四个人一起送了泉水，然后对面抱团推过来一波带走。最后赢的那把应该算是福利局，对面跟人机一样，一点反抗都没有八分多钟就点了。,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent2,team_interaction,NGA,w1,team_interaction,单排五百场海斗了，胜率越来越接近50,recent_reply
147,NGA,2026-03-30 04:32,NGA_w1,我峡谷单排胜率56.7%，DOTA2胜率54.2%，在我自己的分段我觉得怎么也不算菜比了。这海斗一波7连胜干到52%马上一定迎来一波6场以上的连败，输的局队友还一堆M，出门冲拳人马身法小鱼导管火男打3肉这种局都不投，一定要打个20分钟，有时候又能感觉这把系统就是要让你赢，一看对面4AD加个娜美或者3AD一个丁真一个巴德的神人阵容，8分钟跟打人机一样推到家里对面投了，赢了也不爽。神一般的匹配机制。,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent4,balance_mechanic,NGA,w1,balance_mechanic,单排五百场海斗了，胜率越来越接近50,recent_reply
148,NGA,2026-03-30 18:00,NGA_w1,目前450把，55%的胜率，很少有那种一胜一负的局，大部分情况都是赢就连着赢，输就连着输三把以上，想让你赢的时候，我人马开局来最终唤醒，对面八分就点，让你输的时候，进去看选人就知道这把如果海克斯不胡就是八分的局，大乱斗还能有人单排七八十连胜，海斗能二三十都不可思议了，海克斯变数太大，再唐的玩家海克斯胡了也能乱杀,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent10,balance_mechanic,NGA,w1,balance_mechanic,单排五百场海斗了，胜率越来越接近50,recent_reply
149,NGA,2026-03-30 06:50,NGA_w1,400场55+ 600场剩52 现在800就剩51了 分高的唯一好处就是上票快 阵容是没啥区别的 当狗换来的是队友的研发 从此看开 一起当出生 不胡就点 这模式唯一的好处就是胜率队少 就算有也不当分奴 印象中撞过几次陪玩车 赢了两次 都是对面8分钟平推局不推给机会的 正常大乱斗打100把赢不了对面一把 当然也有挂车 举报过两个都是只封一天,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent5,balance_mechanic,NGA,w1,balance_mechanic,单排五百场海斗了，胜率越来越接近50,recent_reply
150,NGA,2026-03-30 00:12,NGA_w1,最近几乎都在连败，即使这样也才把胜率拉回50% 只能说海斗elo真的抽象，自家垃圾阵容，垃圾海克斯 对面就是阵容强，海克斯无敌 这模式已经变得开始索然无味了，垃圾局8分不肯点，对面稳定到点跑，赢的局也是碾压那种,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent1,balance_mechanic,NGA,w1,balance_mechanic,单排五百场海斗了，胜率越来越接近50,recent_reply
151,NGA,2026-03-30 07:16,NGA_w1,海斗连跪起来几页几页红，拿分奴英雄都赢不了那种 所以连跪3把立刻换区换号玩。 我自己也是做过各种服务器开发的，猜测匹配数据也是有缓存的， 缓存一过就正常了,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent6,balance_mechanic,NGA,w1,balance_mechanic,单排五百场海斗了，胜率越来越接近50,recent_reply
152,NGA,2026-03-30 16:16,NGA_w1,只能说后期对局势影响没那么大，越拖这把和你越没关系，能赢的局一两件就能把对面打投了，拖到后面和刺客没区别，和刺客胜率低的原因是一样的。至于吸蓝刀三项，前期三项比吸蓝刀伤害高又肉一些，前期多骑脸能更多打优势，吸蓝刀有点拖。,https://bbs.nga.cn/read.php?tid=46472385&page=2#postcontent24,balance_mechanic,NGA,w1,balance_mechanic,海斗飞机胜率只有50.67了？,recent_reply
153,NGA,2026-03-30 00:05,NGA_w1,两三百场的时候胜率在56左右，然后越来越低，最近一两个星期输麻了，四百场左右还有53胜率，现在每天都是赢两三把输五六把，昨晚更夸张八连败，一直熬到十二点多才断连败，队也越来越逆天，符文发的也越来越脑溢血，气得我直接不想上游戏了 回归均值这一块真是让藤子玩明白了,https://bbs.nga.cn/read.php?tid=46469853&page=1#postcontent0,balance_mechanic,NGA,w1,balance_mechanic,单排五百场海斗了，胜率越来越接近50,op_context
154,NGA,2026-03-30 13:52,NGA_w1,飞机到底哪里不好C了，我看了下我飞机战绩把C有必拿。我这里也不是挑战大数据胜率，而是很震惊这英雄只要暴击够伤害真夸张，任何给暴击的符文都能用。第一件必裸收集者，收集者前当的蛆出以后基本都硬气回来了，满爆后有很长的强势时间，非要说的话彩色可能没别人契合。至于三相蓝切什么的，看都不看一眼，导弹也就是刷咒刃的工具不是符文核心,https://bbs.nga.cn/read.php?tid=46472385&page=1#postcontent11,hero_experience,NGA,w1,hero_experience,海斗飞机胜率只有50.67了？,recent_reply
155,NGA,2026-03-30 15:36,NGA_w1,看了眼自己战绩，感觉自己拿到飞机不说把c也是把爽杀，我感觉玩飞机就一个理念问题，你W怎么交？我是主E副W的加点法，Q又慢伤害不高，我是拿来当耀光触发器的，W从来都是要么横着交被揍的队友方向拦人，要么雪球中对面的人后确定对面控制手没盯着直接开E二段雪球再W向后排或者人最多的位置。 装备第一件除非对面肉、回血怪大于2，必定是收集者，没几个AD有E和W这种每秒多段判定伤害的办法了，这就是和对面AD对撸的底气，收集者秒判定秒杀太强了。另外就是升级无尽了那首选肯定无尽啊。 第二件先跟着挂一件耀光，彩局做大穿，金局做无尽，对面有回血怪就再挂个800减治疗再出别的。 第三件肯定是大穿/无尽，除非对面太肉无尽换破败之类的。 之后暴击不满补c44，暴击满了按需求补防装/饮血。 要说后面不好赢也是真的，杀太多了啊都会被针对 比如输的那局，对面尤里卡提莫，我被单防了,https://bbs.nga.cn/read.php?tid=46472385&page=1#postcontent13,hero_experience,NGA,w1,hero_experience,海斗飞机胜率只有50.67了？,recent_reply
156,NGA,2026-04-01 17:47,NGA_w1,最爱的队友之一，能缓解兵线压力，还能防对面刺客，往前一跑就是给对面核心压力。最关键的还是这英雄路人拿就没有懦的，再劣势也敢往前跑背人过来。野排遇到四个怂货的概率太高，只敢闪现抢丝血人头，有个辛吉德能改善很多,https://bbs.nga.cn/read.php?tid=46469042&page=3#postcontent55,hero_experience,NGA,w1,hero_experience,海斗玩辛吉德真该喷吧,recent_reply
157,NGA,2026-03-30 00:26,NGA_w1,这个胜率和选取率就决定了这英雄不会是什么必须要会玩才有用的英雄。除非数据作假，否则就是炼金的价值在你还没理解的地方。很多人知道死歌对兵线的影响力，但不知道炼金的影响力不比死歌差。,https://bbs.nga.cn/read.php?tid=46469042&page=1#postcontent10,hero_experience,NGA,w1,hero_experience,海斗玩辛吉德真该喷吧,recent_reply
158,NGA,2026-03-30 02:25,NGA_w1,海斗炼金非常强，因为它所有技能都是神技，而且法师坦克海克斯双吃。重点是别出时光，眼泪速通冰杖，冰杖寒冬双核补防装，面具非顺风或者有适配海克斯也不出。永远记住q等于火男吃啥你吃啥，火男吃不动得你都能吃，安妮肩上恶魔到不详契约都能吃满。带缚地克一切战士，而且触发大部分坦克海克斯比如控制加血上限，胶水粘几个等于控几个等于加几次血上限。e强制位移可以背脆皮进人堆可以背战士出去，e到w上满级缚地快两秒等于宣判死刑。r不但加大量坦度还给重伤所以炼金不用做重伤打团开大毒一圈就得了。拿海克斯优先移动速度冷却坦度之类的，炼金多站一秒输出都会增加许多，炼金跑的越快对面血头大，不会控毒就打团开q别关有寒冬不缺蓝，非特殊情况不出刚。,https://bbs.nga.cn/read.php?tid=46469042&page=1#postcontent17,hero_experience,NGA,w1,hero_experience,海斗玩辛吉德真该喷吧,recent_reply
159,NGA,2026-03-30 14:56,NGA_w1,你该不会是玩拉克丝被w缚地然后吃个雪球被背回去杀破防了吧。倒不如说如果一个炼金总盯着你背，你们队应该挺好赢的，下等马能换掉对面一个很有用的英雄。就哪怕是上面说的那种开团的炼金，都基本能稳定换掉对面一个c，对单核阵容真的是毁灭打击，如果有开团前排让炼金打第二进场那很有可能炼金还能混个火。不挑海克斯，胡了很厉害普通海克斯也能玩，适配蛮多海克斯。以后秀理解问英雄的时候先去掌盟看眼胜率，胜率不会骗人。,https://bbs.nga.cn/read.php?tid=46469042&page=3#postcontent40,hero_experience,NGA,w1,hero_experience,海斗玩辛吉德真该喷吧,recent_reply
160,NGA,2026-03-29 13:37,NGA_w1,玩坦克的爽点在于自己很硬对面拿你没办法 然而大部分心之钢加狂徒的出装只能让自己血条看起来厚，对面还是随便融化,https://bbs.nga.cn/read.php?tid=46466189&_fp=2&page=1#postcontent2,balance_mechanic,NGA,w1,balance_mechanic,感觉队友靠谱的话，不出钢的坦克厉害很多,recent_reply
161,NGA,2026-03-29 15:19,NGA_w1,半夜打了一局，中期有点处理不掉韦鲁斯，结果对面一直不推，宁愿送泉水也要继续玩，输了好几波团终于迎来一次反推的机会，我抬到韦鲁斯队友集火把他给秒了，直接一波了。所以这就是宁愿输也要爽吗？我体会不到爽点,https://bbs.nga.cn/read.php?tid=46466845&_fp=2&page=1#postcontent0,team_interaction,NGA,w1,team_interaction,对面这阵容有什么值得一直玩下去吗？,op_context
162,NGA,2026-03-28 00:21,NGA_w1,炸弹人有一版我记得是80%伤害 120%承伤 -20cd 结果就是狗都不玩 完全打不动人 清不动线 一碰就碎 然后回调了8%伤害变成88%造成伤害就勉强能玩了 你给火男75%造成伤害那我建议不如删了,https://bbs.nga.cn/read.php?tid=46457021&_fp=3&page=1#postcontent4,balance_mechanic,NGA,w1,balance_mechanic,火男技能强度，简直就是海斗的烂神,recent_reply
163,NGA,2026-03-29 00:50,NGA_w1,这我真爽过，不过几年前了，露露+酸辣粉+娜美+丁真，四软辅保我一个金克斯，对面什么阵容忘了 前期没伤害只能清线撑到两件套就基本都是站撸了，盾根本打不掉,https://bbs.nga.cn/read.php?tid=46463095&_fp=3&page=1#postcontent2,hero_experience,NGA,w1,hero_experience,普通的大乱斗，我居然能体验到野队四人牵一狗,recent_reply
164,NGA,2026-03-29 08:31,NGA_w1,我感觉这把如果持续下去，我最起码能杀七八十个，这局就15分钟我杀了51个。然后，怕后期对面装备起来了，我的装备没优势了，打不过，我就赶紧推了。如果一直拖到个20多分钟、25分钟。感觉我能杀更多，但这样子估计就不好赢。,https://bbs.nga.cn/read.php?tid=46463095&_fp=3&page=1#postcontent7,hero_experience,NGA,w1,hero_experience,普通的大乱斗，我居然能体验到野队四人牵一狗,recent_reply
165,NGA,2026-03-26 12:04,NGA_w1,就是垃圾 打10把能1把锻体局么？ 现在很多时候15级都到不了就被推平了 或者点了 而且就算到了锻体局 那点数值也不够看啊，你要累加起来 就要多次锻体，而都多次锻体了 早就互相秒了，比的是先手 那点多的数值 作用不大。 如果装备加成多给几倍，锻体正常 那还有点说法，现在正常帽子装加那点属性 有屁用 到了锻体 都是大后期了 基本上都是互相秒了 那时候输出早就溢出了，比的就是先手 这海克斯垃圾就在于 他是纯数值的 但是前期又没数值，后期能感受点数值的时候 数值已经早就溢出了~,https://bbs.nga.cn/read.php?tid=46442879&_fp=3&page=2#postcontent20,balance_mechanic,NGA,w1,balance_mechanic,真希望这辈子都抽不到帽上加帽这个海克斯,recent_reply
166,NGA,2026-03-28 14:08,NGA_w1,4叠中叠/4金币 打到15分钟 我最多一次是38层 普遍一局下来有个10层都算不错了。15分钟20000左右经济6神，再7000经济锻10次 也没有多少属性法强 太偏后期了,https://bbs.nga.cn/read.php?tid=46442879&_fp=3&page=2#postcontent29,balance_mechanic,NGA,w1,balance_mechanic,真希望这辈子都抽不到帽上加帽这个海克斯,recent_reply
167,NGA,2026-03-28 03:18,NGA_w1,80 120差不多了，火男在海斗太容易胡了，彩色的导管 虚空裂隙 ，金色的魔法飞弹易损，银色的冰寒，别的英雄可能就1-2个顶级适配符文，拿不到就是普通强度，但火男什么局都有不少符文可以选,https://bbs.nga.cn/read.php?tid=46457021&_fp=3&page=1#postcontent7,balance_mechanic,NGA,w1,balance_mechanic,火男技能强度，简直就是海斗的烂神,recent_reply
168,NGA,2026-03-26 23:29,NGA_w1,是个法师都能无脑拿，选到虚空裂隙操作难度直接下降 50%，随便放放技能就被裂隙炸死了，娜美拿个虚空裂隙能秒人还有王法吗？ 我玩个赛娜，对面冰女+萨勒芬妮两个裂隙，前期随便吃两个技能直接死 还好我上来选了个巨人杀手，后期通过巨人杀手+岚切加速+E 加速+疾跑才能躲开这个裂隙 对面的人只要走走位把虚空裂隙全躲了就行了，拿到虚空裂隙的人要考虑的就很多了,https://bbs.nga.cn/read.php?tid=46451434&_fp=2&page=1#postcontent0,balance_mechanic,NGA,w1,balance_mechanic,这海斗已经被虚空裂隙毁完了,op_context
169,NGA,2026-03-30 02:19,NGA_w1,之前排到对面一个火男拿了虚空裂隙。我是乌迪尔。我直接AP找火男自爆。他一出来就被我RR，加上海克斯固定1换1，那一把裂隙打完就4000，全是我身上打的。不过裂隙确实强度很高。下版本得削。裂隙阿木木裂隙卡特玩过不笑出来真得查一下抑郁症了。,https://bbs.nga.cn/read.php?tid=46469166&_fp=2&page=1#postcontent5,balance_mechanic,NGA,w1,balance_mechanic,虚空裂隙的超模程度是不是有点太那个了,recent_reply
170,NGA,2026-03-30 10:23,NGA_w1,只要有点范围伤害的ap出个法穿鞋裂隙触发就三分之一血没了，而且裂隙好像打一个人两次也能触发？前期的神，和量子计算一桌但比量子计算更恶心，至少量子能被骗出来cd,https://bbs.nga.cn/read.php?tid=46469166&_fp=2&page=1#postcontent12,balance_mechanic,NGA,w1,balance_mechanic,虚空裂隙的超模程度是不是有点太那个了,recent_reply
171,NGA,2026-03-30 09:25,NGA_w1,所以AP大后期打肉就这样出装吗，我最近的局经常对面2，3个大肉到中后期我们这边就打不动的，有时真不知道怎么出装了,https://bbs.nga.cn/read.php?tid=46469086&_fp=2&page=1#postcontent5,balance_mechanic,NGA,w1,balance_mechanic,打了半个多小时，真尼玛累,recent_reply
172,NGA,2026-03-30 23:11,NGA_w1,莉莉娅适配的海克斯还少？之所以胜率高就是容易胡。所有带 cd 带移速带回血的都适合莉莉娅，莉莉娅就是最好胡的 ap 没有之一。,https://bbs.nga.cn/read.php?tid=46476228&page=1#postcontent4,balance_mechanic,NGA,w1,balance_mechanic,海斗莉莉娅到底怎么玩？,recent_reply
173,NGA,2026-03-30 18:34,NGA_w1,现在应该怎么玩 打了几局感觉先憋大招cd装备不如出即时战力装能打 不先做大团又憋不出大,https://bbs.nga.cn/read.php?tid=46474538&page=1#postcontent4,balance_mechanic,NGA,w1,balance_mechanic,龙女怒气获取太难受了,recent_reply
